check_id,branch_id,competitor_id,sku,checked_on,competitor_price,our_price,checked_by
CHK-0001485,B-04,CMP-VN,QX-BWS-557,2026-05-06,21.68,18.97,E-973
CHK-0001486,B-04,CMP-VN,QX-DRY-600,2026-05-06,3.52,2.95,E-973
CHK-0001487,B-04,CMP-VN,QX-BAK-615,2026-05-06,2.57,2.31,E-973
CHK-0001488,B-04,CMP-VN,QX-TIN-635,2026-05-06,1.05,0.95,E-973
CHK-0001489,B-04,CMP-VN,QX-DRY-636,2026-05-06,4.48,4.12,E-973
CHK-0001490,B-04,CMP-VN,QX-BWS-639,2026-05-06,6.51,5.50,E-973
CHK-0001491,B-04,CMP-VN,QX-HBC-657,2026-05-06,12.07,10.89,E-973
CHK-0001492,B-04,CMP-VN,QX-PRO-688,2026-05-06,3.94,3.65,E-973
CHK-0001493,B-04,CMP-VN,QX-PET-693,2026-05-06,1.18,1.01,E-973
CHK-0001494,B-04,CMP-VN,QX-BAK-706,2026-05-06,3.98,3.40,E-973
CHK-0001495,B-04,CMP-VN,QX-DRY-725,2026-05-06,8.49,7.23,E-973
CHK-0001496,B-04,CMP-VN,QX-CER-741,2026-05-06,3.68,3.29,E-973
CHK-0001497,B-04,CMP-VN,QX-DRY-767,2026-05-06,2.30,1.96,E-973
CHK-0001498,B-04,CMP-VN,QX-CER-825,2026-05-06,5.01,4.25,E-973
CHK-0001499,B-04,CMP-VN,QX-DRY-866,2026-05-06,4.53,3.87,E-973
CHK-0001500,B-04,CMP-VN,QX-CHL-897,2026-05-06,5.82,5.04,E-973
CHK-0001501,B-04,CMP-VN,QX-FRZ-907,2026-05-06,8.35,7.63,E-973
CHK-0001502,B-04,CMP-VN,QX-BAK-941,2026-05-06,1.59,1.43,E-973
CHK-0001503,B-04,CMP-VN,QX-DRK-000,2026-05-06,6.65,5.60,E-973
CHK-0001504,B-04,CMP-VN,QX-TIN-002,2026-05-06,1.21,1.05,E-973
CHK-0001505,B-04,CMP-VN,QX-PET-010,2026-05-06,12.63,11.67,E-973
CHK-0001506,B-04,CMP-VN,QX-DRK-020,2026-05-06,1.88,1.71,E-973
CHK-0001507,B-04,CMP-VN,QX-DRK-028,2026-05-06,5.56,4.86,E-973
CHK-0001508,B-04,CMP-VN,QX-DRY-056,2026-05-06,8.56,7.75,E-973
CHK-0001509,B-04,CMP-VN,QX-TIN-108,2026-05-06,2.81,2.46,E-973
CHK-0001510,B-04,CMP-VN,QX-PRO-131,2026-05-06,5.97,5.22,E-973
CHK-0001511,B-04,CMP-VN,QX-DRK-134,2026-05-06,6.01,5.04,E-973
CHK-0001512,B-04,CMP-VN,QX-DRY-144,2026-05-06,5.50,4.80,E-973
CHK-0001513,B-04,CMP-VN,QX-DRY-179,2026-05-06,3.33,2.87,E-973
CHK-0001514,B-04,CMP-VN,QX-PRO-205,2026-05-06,3.72,3.42,E-973
CHK-0001515,B-04,CMP-VN,QX-BWS-280,2026-05-06,17.42,14.83,E-973
CHK-0001516,B-04,CMP-VN,QX-TIN-285,2026-05-06,1.03,0.90,E-973
CHK-0001517,B-04,CMP-VN,QX-BWS-316,2026-05-06,6.91,6.00,E-973
CHK-0001518,B-04,CMP-VN,QX-HBC-324,2026-05-06,5.52,4.89,E-973
CHK-0001519,B-04,CMP-VN,QX-HBC-325,2026-05-06,3.71,3.17,E-973
CHK-0001520,B-04,CMP-VN,QX-CHL-334,2026-05-06,20.95,19.31,E-973
CHK-0001521,B-04,CMP-VN,QX-DRK-362,2026-05-06,4.23,3.77,E-973
CHK-0001522,B-04,CMP-VN,QX-TIN-383,2026-05-06,2.71,2.41,E-973
CHK-0001523,B-04,CMP-VN,QX-FRZ-385,2026-05-06,2.86,2.44,E-973
CHK-0001524,B-04,CMP-VN,QX-HBC-393,2026-05-06,17.34,14.63,E-973
CHK-0001525,B-04,CMP-VN,QX-HHD-411,2026-05-06,7.22,6.59,E-973
CHK-0001526,B-04,CMP-VN,QX-BWS-470,2026-05-06,27.37,24.18,E-973
CHK-0001527,B-04,CMP-VN,QX-HHD-515,2026-05-06,9.93,8.91,E-973
CHK-0001528,B-04,CMP-VN,QX-PRO-540,2026-05-06,4.58,3.96,E-973
CHK-0001529,B-04,CMP-VN,QX-CER-589,2026-05-06,1.74,1.52,E-973
CHK-0001530,B-04,CMP-VN,QX-BAK-613,2026-05-06,2.91,2.44,E-973
CHK-0001531,B-04,CMP-VN,QX-BAK-629,2026-05-06,3.14,2.88,E-973
CHK-0001532,B-04,CMP-VN,QX-HHD-660,2026-05-06,2.38,2.07,E-973
CHK-0001533,B-04,CMP-VN,QX-DRK-670,2026-05-06,8.18,6.92,E-973
CHK-0001534,B-04,CMP-VN,QX-FRZ-680,2026-05-06,7.07,5.96,E-973
CHK-0001535,B-04,CMP-VN,QX-HHD-682,2026-05-06,4.01,3.49,E-973
CHK-0001536,B-04,CMP-VN,QX-BWS-684,2026-05-06,32.81,28.22,E-973
CHK-0001537,B-04,CMP-VN,QX-TIN-710,2026-05-06,2.19,1.83,E-973
CHK-0001538,B-04,CMP-VN,QX-PRO-718,2026-05-06,5.88,4.97,E-973
CHK-0001539,B-04,CMP-VN,QX-HHD-762,2026-05-06,11.57,10.25,E-973
CHK-0001540,B-04,CMP-VN,QX-PET-789,2026-05-06,4.87,4.38,E-973
CHK-0001541,B-04,CMP-VN,QX-PET-807,2026-05-06,10.61,8.95,E-973
CHK-0001542,B-04,CMP-VN,QX-HHD-829,2026-05-06,11.59,9.90,E-973
CHK-0001543,B-04,CMP-VN,QX-BWS-838,2026-05-06,16.78,14.24,E-973
CHK-0001544,B-04,CMP-VN,QX-DRY-851,2026-05-06,2.30,1.94,E-973
CHK-0001545,B-04,CMP-VN,QX-TIN-867,2026-05-06,0.71,0.60,E-973
CHK-0001546,B-04,CMP-VN,QX-PRO-922,2026-05-06,1.51,1.36,E-973
CHK-0001547,B-04,CMP-VN,QX-BAK-942,2026-05-06,2.89,2.46,E-973
CHK-0001548,B-04,CMP-VN,QX-HBC-048,2026-05-06,3.30,3.00,E-973
CHK-0001549,B-04,CMP-VN,QX-BWS-050,2026-05-06,14.42,12.25,E-973
CHK-0001550,B-04,CMP-VN,QX-DRY-075,2026-05-06,8.80,7.77,E-973
CHK-0001551,B-04,CMP-VN,QX-CHL-091,2026-05-06,1.35,1.22,E-973
CHK-0001552,B-04,CMP-VN,QX-HBC-107,2026-05-06,8.39,7.44,E-973
CHK-0001553,B-04,CMP-VN,QX-BWS-114,2026-05-06,8.48,7.29,E-973
CHK-0001554,B-04,CMP-VN,QX-HHD-119,2026-05-06,3.81,3.25,E-973
CHK-0001555,B-04,CMP-VN,QX-DRK-133,2026-05-06,5.28,4.46,E-973
CHK-0001556,B-04,CMP-VN,QX-CHL-136,2026-05-06,5.17,4.35,E-973
CHK-0001557,B-04,CMP-VN,QX-BWS-151,2026-05-06,22.63,20.06,E-973
CHK-0001558,B-04,CMP-VN,QX-PRO-171,2026-05-06,4.72,4.23,E-973
CHK-0001559,B-04,CMP-VN,QX-TIN-175,2026-05-06,1.62,1.36,E-973
CHK-0001560,B-04,CMP-VN,QX-DRK-177,2026-05-06,7.18,6.09,E-973
CHK-0001561,B-04,CMP-VN,QX-HHD-182,2026-05-06,10.58,9.73,E-973
CHK-0001562,B-04,CMP-VN,QX-BAK-184,2026-05-06,8.63,7.46,E-973
CHK-0001563,B-04,CMP-VN,QX-HHD-231,2026-05-06,9.02,8.07,E-973
CHK-0001564,B-04,CMP-VN,QX-BWS-281,2026-05-06,18.84,17.07,E-973
CHK-0001565,B-04,CMP-VN,QX-HBC-307,2026-05-06,12.09,11.04,E-973
CHK-0001566,B-04,CMP-VN,QX-CER-337,2026-05-06,3.77,3.37,E-973
CHK-0001567,B-04,CMP-VN,QX-BWS-350,2026-05-06,8.97,7.77,E-973
CHK-0001568,B-04,CMP-VN,QX-DRK-352,2026-05-06,6.85,5.81,E-973
CHK-0001569,B-04,CMP-VN,QX-TIN-353,2026-05-06,2.93,2.71,E-973
CHK-0001570,B-04,CMP-VN,QX-TIN-355,2026-05-06,1.72,1.44,E-973
CHK-0001571,B-04,CMP-VN,QX-CER-371,2026-05-06,5.08,4.52,E-973
CHK-0001572,B-04,CMP-VN,QX-PRO-373,2026-05-06,5.25,4.86,E-973
CHK-0001573,B-04,CMP-VN,QX-HHD-377,2026-05-06,8.53,7.89,E-973
CHK-0001574,B-04,CMP-VN,QX-CHL-389,2026-05-06,7.30,6.63,E-973
CHK-0001575,B-04,CMP-VN,QX-PRO-412,2026-05-06,3.65,3.26,E-973
CHK-0001576,B-02,CMP-BG,QX-TIN-203,2026-05-06,2.10,2.36,E-994
CHK-0001577,B-02,CMP-BG,QX-BWS-204,2026-05-06,35.80,38.94,E-994
CHK-0001578,B-02,CMP-BG,QX-FRZ-225,2026-05-06,7.07,7.87,E-994
CHK-0001579,B-02,CMP-BG,QX-PET-232,2026-05-06,4.85,5.23,E-994
CHK-0001580,B-02,CMP-BG,QX-CER-248,2026-05-06,3.04,3.26,E-994
CHK-0001581,B-02,CMP-BG,QX-BAK-297,2026-05-06,8.35,8.85,E-994
CHK-0001582,B-02,CMP-BG,QX-FRZ-306,2026-05-06,4.66,4.97,E-994
CHK-0001583,B-02,CMP-BG,QX-PET-333,2026-05-06,5.79,6.45,E-994
CHK-0001584,B-02,CMP-BG,QX-BAK-335,2026-05-06,4.02,4.39,E-994
CHK-0001585,B-02,CMP-BG,QX-BAK-386,2026-05-06,4.15,4.65,E-994
CHK-0001586,B-02,CMP-BG,QX-FRZ-410,2026-05-06,3.83,4.24,E-994
CHK-0001587,B-02,CMP-BG,QX-CHL-424,2026-05-06,21.09,22.67,E-994
CHK-0001588,B-02,CMP-BG,QX-FRZ-442,2026-05-06,8.49,8.99,E-994
CHK-0001589,B-02,CMP-BG,QX-PET-454,2026-05-06,1.34,1.40,E-994
CHK-0001590,B-02,CMP-BG,QX-PET-467,2026-05-06,1.22,1.36,E-994
CHK-0001591,B-02,CMP-BG,QX-PRO-487,2026-05-06,4.29,4.70,E-994
CHK-0001592,B-02,CMP-BG,QX-HHD-511,2026-05-06,12.31,13.58,E-994
CHK-0001593,B-02,CMP-BG,QX-PET-515,2026-05-06,1.44,1.57,E-994
CHK-0001594,B-02,CMP-BG,QX-BWS-557,2026-05-06,18.24,19.84,E-994
CHK-0001595,B-02,CMP-BG,QX-PET-622,2026-05-06,8.43,9.22,E-994
CHK-0001596,B-02,CMP-BG,QX-TIN-635,2026-05-06,0.92,1.01,E-994
CHK-0001597,B-02,CMP-BG,QX-DRY-636,2026-05-06,3.86,4.31,E-994
CHK-0001598,B-02,CMP-BG,QX-BWS-639,2026-05-06,5.41,5.76,E-994
CHK-0001599,B-02,CMP-BG,QX-DRY-642,2026-05-06,2.96,3.17,E-994
CHK-0001600,B-02,CMP-BG,QX-PRO-688,2026-05-06,3.66,3.82,E-994
CHK-0001601,B-02,CMP-BG,QX-PET-693,2026-05-06,0.95,1.06,E-994
CHK-0001602,B-02,CMP-BG,QX-BAK-706,2026-05-06,3.41,3.56,E-994
CHK-0001603,B-02,CMP-BG,QX-FRZ-709,2026-05-06,1.84,1.97,E-994
CHK-0001604,B-02,CMP-BG,QX-DRK-712,2026-05-06,5.56,5.99,E-994
CHK-0001605,B-02,CMP-BG,QX-DRY-725,2026-05-06,6.75,7.56,E-994
CHK-0001606,B-02,CMP-BG,QX-CER-741,2026-05-06,3.07,3.44,E-994
CHK-0001607,B-02,CMP-BG,QX-DRY-767,2026-05-06,1.85,2.05,E-994
CHK-0001608,B-02,CMP-BG,QX-TIN-826,2026-05-06,1.35,1.41,E-994
CHK-0001609,B-02,CMP-BG,QX-HHD-827,2026-05-06,4.66,5.13,E-994
CHK-0001610,B-02,CMP-BG,QX-TIN-860,2026-05-06,1.68,1.81,E-994
CHK-0001611,B-02,CMP-BG,QX-DRY-866,2026-05-06,3.68,4.05,E-994
CHK-0001612,B-02,CMP-BG,QX-BAK-874,2026-05-06,2.70,2.95,E-994
CHK-0001613,B-02,CMP-BG,QX-CHL-897,2026-05-06,5.02,5.27,E-994
CHK-0001614,B-02,CMP-BG,QX-BAK-941,2026-05-06,1.41,1.49,E-994
CHK-0001615,B-02,CMP-BG,QX-TIN-002,2026-05-06,1.03,1.09,E-994
CHK-0001616,B-02,CMP-BG,QX-PET-010,2026-05-06,11.15,12.21,E-994
CHK-0001617,B-02,CMP-BG,QX-DRY-026,2026-05-06,1.22,1.30,E-994
CHK-0001618,B-02,CMP-BG,QX-DRK-028,2026-05-06,4.79,5.08,E-994
CHK-0001619,B-02,CMP-BG,QX-PET-037,2026-05-06,5.80,6.30,E-994
CHK-0001620,B-02,CMP-BG,QX-DRY-056,2026-05-06,7.33,8.11,E-994
CHK-0001621,B-02,CMP-BG,QX-HBC-106,2026-05-06,10.86,11.95,E-994
CHK-0001622,B-02,CMP-BG,QX-TIN-108,2026-05-06,2.41,2.58,E-994
CHK-0001623,B-02,CMP-BG,QX-PRO-131,2026-05-06,5.02,5.46,E-994
CHK-0001624,B-02,CMP-BG,QX-TIN-138,2026-05-06,2.89,3.08,E-994
CHK-0001625,B-02,CMP-BG,QX-DRY-144,2026-05-06,4.53,5.02,E-994
CHK-0001626,B-02,CMP-BG,QX-DRY-179,2026-05-06,2.85,3.00,E-994
CHK-0001627,B-02,CMP-BG,QX-PET-271,2026-05-06,3.88,4.25,E-994
CHK-0001628,B-02,CMP-BG,QX-BWS-280,2026-05-06,14.05,15.52,E-994
CHK-0001629,B-02,CMP-BG,QX-TIN-285,2026-05-06,0.89,0.95,E-994
CHK-0001630,B-02,CMP-BG,QX-DRY-314,2026-05-06,2.73,2.94,E-994
CHK-0001631,B-02,CMP-BG,QX-BWS-316,2026-05-06,5.78,6.27,E-994
CHK-0001632,B-02,CMP-BG,QX-HBC-324,2026-05-06,4.89,5.12,E-994
CHK-0001633,B-02,CMP-BG,QX-CHL-334,2026-05-06,18.19,20.20,E-994
CHK-0001634,B-02,CMP-BG,QX-DRK-378,2026-05-06,1.98,2.19,E-994
CHK-0001635,B-02,CMP-BG,QX-TIN-383,2026-05-06,2.32,2.52,E-994
CHK-0001636,B-02,CMP-BG,QX-FRZ-385,2026-05-06,2.41,2.55,E-994
CHK-0001637,B-02,CMP-BG,QX-HHD-411,2026-05-06,6.47,6.90,E-994
CHK-0001638,B-02,CMP-BG,QX-DRK-453,2026-05-06,3.01,3.17,E-994
CHK-0001639,B-02,CMP-BG,QX-BWS-470,2026-05-06,23.19,25.29,E-994
CHK-0001640,B-02,CMP-BG,QX-FRZ-495,2026-05-06,2.62,2.84,E-994
CHK-0001641,B-02,CMP-BG,QX-HHD-515,2026-05-06,8.47,9.31,E-994
CHK-0001642,B-02,CMP-BG,QX-PRO-580,2026-05-06,5.21,5.63,E-994
CHK-0001643,B-02,CMP-BG,QX-CER-589,2026-05-06,1.46,1.58,E-994
CHK-0001644,B-02,CMP-BG,QX-BAK-613,2026-05-06,2.44,2.55,E-994
CHK-0001645,B-02,CMP-BG,QX-DRK-670,2026-05-06,6.44,7.24,E-994
CHK-0001646,B-02,CMP-BG,QX-FRZ-680,2026-05-06,5.73,6.24,E-994
CHK-0001647,B-02,CMP-BG,QX-HHD-682,2026-05-06,3.45,3.65,E-994
CHK-0001648,B-02,CMP-BG,QX-CHL-695,2026-05-06,6.96,7.77,E-994
CHK-0001649,B-02,CMP-BG,QX-PRO-718,2026-05-06,4.96,5.20,E-994
CHK-0001650,B-02,CMP-BG,QX-PET-789,2026-05-06,4.34,4.58,E-994
CHK-0001651,B-02,CMP-BG,QX-BWS-838,2026-05-06,13.69,14.89,E-994
CHK-0001652,B-02,CMP-BG,QX-TIN-867,2026-05-06,0.62,0.65,E-994
CHK-0001653,B-02,CMP-BG,QX-DRY-870,2026-05-06,2.99,3.14,E-994
CHK-0001654,B-02,CMP-BG,QX-BWS-897,2026-05-06,17.00,18.73,E-994
CHK-0001655,B-02,CMP-BG,QX-PRO-922,2026-05-06,1.31,1.42,E-994
CHK-0001656,B-02,CMP-BG,QX-FRZ-928,2026-05-06,7.64,8.03,E-994
CHK-0001657,B-02,CMP-BG,QX-BAK-942,2026-05-06,2.47,2.58,E-994
CHK-0001658,B-02,CMP-BG,QX-PRO-944,2026-05-06,4.23,4.49,E-994
CHK-0001659,B-02,CMP-BG,QX-HHD-969,2026-05-06,5.61,6.06,E-994
CHK-0001660,B-02,CMP-BG,QX-HBC-004,2026-05-06,6.82,7.52,E-994
CHK-0001661,B-02,CMP-BG,QX-HBC-048,2026-05-06,2.90,3.14,E-994
CHK-0001662,B-02,CMP-BG,QX-TIN-066,2026-05-06,2.28,2.42,E-994
CHK-0001663,B-02,CMP-BG,QX-DRY-075,2026-05-06,7.79,8.13,E-994
CHK-0001664,B-02,CMP-BG,QX-CER-077,2026-05-06,2.99,3.31,E-994
CHK-0001665,B-02,CMP-BG,QX-CHL-091,2026-05-06,1.19,1.28,E-994
CHK-0001666,B-02,CMP-BG,QX-HHD-096,2026-05-06,6.42,7.12,E-994
CHK-0001667,B-02,CMP-BG,QX-HBC-107,2026-05-06,6.99,7.79,E-994
CHK-0001668,B-02,CMP-BG,QX-HHD-119,2026-05-06,3.25,3.40,E-994
CHK-0001669,B-02,CMP-BG,QX-CHL-136,2026-05-06,4.16,4.55,E-994
CHK-0001670,B-02,CMP-BG,QX-HHD-168,2026-05-06,2.78,2.92,E-994
CHK-0001671,B-02,CMP-BG,QX-TIN-175,2026-05-06,1.35,1.42,E-994
CHK-0001672,B-02,CMP-BG,QX-DRK-177,2026-05-06,5.78,6.37,E-994
CHK-0001673,B-02,CMP-BG,QX-HHD-182,2026-05-06,9.11,10.18,E-994
CHK-0001674,B-02,CMP-BG,QX-HHD-231,2026-05-06,7.71,8.44,E-994
CHK-0001675,B-02,CMP-BG,QX-CER-264,2026-05-06,4.10,4.48,E-994
CHK-0001676,B-02,CMP-BG,QX-BWS-271,2026-05-06,17.04,18.96,E-994
CHK-0001677,B-02,CMP-BG,QX-BWS-281,2026-05-06,16.53,17.85,E-994
CHK-0001678,B-02,CMP-BG,QX-HHD-295,2026-05-06,3.73,4.13,E-994
CHK-0001679,B-02,CMP-BG,QX-TIN-317,2026-05-06,1.20,1.27,E-994
CHK-0001680,B-02,CMP-BG,QX-HBC-329,2026-05-06,10.07,11.26,E-994
CHK-0001681,B-02,CMP-BG,QX-DRK-352,2026-05-06,5.72,6.08,E-994
CHK-0001682,B-02,CMP-BG,QX-TIN-353,2026-05-06,2.64,2.84,E-994
CHK-0001683,B-02,CMP-BG,QX-TIN-355,2026-05-06,1.42,1.50,E-994
CHK-0001684,B-02,CMP-BG,QX-PRO-412,2026-05-06,3.08,3.41,E-994
CHK-0001685,B-02,CMP-BG,QX-CER-423,2026-05-06,4.57,4.77,E-994
CHK-0001686,B-02,CMP-BG,QX-BWS-424,2026-05-06,11.96,13.03,E-994
CHK-0001687,B-01,CMP-HW,QX-TIN-203,2026-05-06,1.95,1.95,E-1004
CHK-0001688,B-01,CMP-HW,QX-BWS-204,2026-05-06,32.82,32.11,E-1004
CHK-0001689,B-01,CMP-HW,QX-BWS-209,2026-05-06,24.81,25.08,E-1004
CHK-0001690,B-01,CMP-HW,QX-FRZ-225,2026-05-06,6.32,6.49,E-1004
CHK-0001691,B-01,CMP-HW,QX-CHL-231,2026-05-06,7.75,7.58,E-1004
CHK-0001692,B-01,CMP-HW,QX-CER-248,2026-05-06,2.63,2.69,E-1004
CHK-0001693,B-01,CMP-HW,QX-BAK-297,2026-05-06,7.33,7.29,E-1004
CHK-0001694,B-01,CMP-HW,QX-DRY-312,2026-05-06,1.86,1.88,E-1004
CHK-0001695,B-01,CMP-HW,QX-BWS-324,2026-05-06,12.79,13.06,E-1004
CHK-0001696,B-01,CMP-HW,QX-PET-333,2026-05-06,5.38,5.32,E-1004
CHK-0001697,B-01,CMP-HW,QX-BAK-335,2026-05-06,3.55,3.62,E-1004
CHK-0001698,B-01,CMP-HW,QX-DRY-339,2026-05-06,1.46,1.44,E-1004
CHK-0001699,B-01,CMP-HW,QX-TIN-347,2026-05-06,2.26,2.27,E-1004
CHK-0001700,B-01,CMP-HW,QX-DRY-351,2026-05-06,3.25,3.33,E-1004
CHK-0001701,B-01,CMP-HW,QX-BAK-386,2026-05-06,3.95,3.84,E-1004
CHK-0001702,B-01,CMP-HW,QX-BWS-405,2026-05-06,27.73,27.11,E-1004
CHK-0001703,B-01,CMP-HW,QX-FRZ-410,2026-05-06,3.59,3.50,E-1004
CHK-0001704,B-01,CMP-HW,QX-CHL-424,2026-05-06,18.99,18.70,E-1004
CHK-0001705,B-01,CMP-HW,QX-HBC-438,2026-05-06,11.22,11.43,E-1004
CHK-0001706,B-01,CMP-HW,QX-FRZ-442,2026-05-06,7.62,7.42,E-1004
CHK-0001707,B-01,CMP-HW,QX-CER-444,2026-05-06,1.62,1.65,E-1004
CHK-0001708,B-01,CMP-HW,QX-PRO-487,2026-05-06,3.78,3.87,E-1004
CHK-0001709,B-01,CMP-HW,QX-DRY-491,2026-05-06,2.56,2.59,E-1004
CHK-0001710,B-01,CMP-HW,QX-HHD-511,2026-05-06,11.01,11.20,E-1004
CHK-0001711,B-01,CMP-HW,QX-PET-515,2026-05-06,1.29,1.30,E-1004
CHK-0001712,B-01,CMP-HW,QX-BWS-557,2026-05-06,15.99,16.36,E-1004
CHK-0001713,B-01,CMP-HW,QX-FRZ-598,2026-05-06,4.16,4.15,E-1004
CHK-0001714,B-01,CMP-HW,QX-DRY-600,2026-05-06,2.51,2.55,E-1004
CHK-0001715,B-01,CMP-HW,QX-BWS-626,2026-05-06,19.63,19.10,E-1004
CHK-0001716,B-01,CMP-HW,QX-BWS-639,2026-05-06,4.66,4.75,E-1004
CHK-0001717,B-01,CMP-HW,QX-HBC-657,2026-05-06,9.27,9.39,E-1004
CHK-0001718,B-01,CMP-HW,QX-PRO-660,2026-05-06,1.30,1.27,E-1004
CHK-0001719,B-01,CMP-HW,QX-PRO-688,2026-05-06,3.11,3.15,E-1004
CHK-0001720,B-01,CMP-HW,QX-BAK-706,2026-05-06,3.01,2.93,E-1004
CHK-0001721,B-01,CMP-HW,QX-DRK-712,2026-05-06,4.85,4.93,E-1004
CHK-0001722,B-01,CMP-HW,QX-CER-741,2026-05-06,2.77,2.84,E-1004
CHK-0001723,B-01,CMP-HW,QX-PRO-742,2026-05-06,3.63,3.73,E-1004
CHK-0001724,B-01,CMP-HW,QX-PRO-761,2026-05-06,1.93,1.89,E-1004
CHK-0001725,B-01,CMP-HW,QX-DRY-767,2026-05-06,1.66,1.69,E-1004
CHK-0001726,B-01,CMP-HW,QX-HBC-779,2026-05-06,5.66,5.76,E-1004
CHK-0001727,B-01,CMP-HW,QX-CHL-792,2026-05-06,4.32,4.35,E-1004
CHK-0001728,B-01,CMP-HW,QX-HHD-827,2026-05-06,4.14,4.23,E-1004
CHK-0001729,B-01,CMP-HW,QX-BWS-839,2026-05-06,10.13,9.98,E-1004
CHK-0001730,B-01,CMP-HW,QX-TIN-860,2026-05-06,1.52,1.49,E-1004
CHK-0001731,B-01,CMP-HW,QX-BAK-874,2026-05-06,2.37,2.43,E-1004
CHK-0001732,B-01,CMP-HW,QX-PRO-876,2026-05-06,1.02,1.00,E-1004
CHK-0001733,B-01,CMP-HW,QX-CHL-897,2026-05-06,4.33,4.34,E-1004
CHK-0001734,B-01,CMP-HW,QX-FRZ-907,2026-05-06,6.49,6.58,E-1004
CHK-0001735,B-01,CMP-HW,QX-BAK-941,2026-05-06,1.20,1.23,E-1004
CHK-0001736,B-01,CMP-HW,QX-BWS-962,2026-05-06,34.04,34.52,E-1004
CHK-0001737,B-01,CMP-HW,QX-DRK-000,2026-05-06,4.90,4.83,E-1004
CHK-0001738,B-01,CMP-HW,QX-DRK-020,2026-05-06,1.47,1.48,E-1004
CHK-0001739,B-01,CMP-HW,QX-DRY-026,2026-05-06,1.04,1.07,E-1004
CHK-0001740,B-01,CMP-HW,QX-DRK-028,2026-05-06,4.07,4.19,E-1004
CHK-0001741,B-01,CMP-HW,QX-PET-037,2026-05-06,5.19,5.20,E-1004
CHK-0001742,B-01,CMP-HW,QX-DRY-056,2026-05-06,6.81,6.68,E-1004
CHK-0001743,B-01,CMP-HW,QX-TIN-108,2026-05-06,2.09,2.12,E-1004
CHK-0001744,B-01,CMP-HW,QX-PRO-131,2026-05-06,4.40,4.50,E-1004
CHK-0001745,B-01,CMP-HW,QX-DRK-134,2026-05-06,4.42,4.34,E-1004
CHK-0001746,B-01,CMP-HW,QX-TIN-138,2026-05-06,2.54,2.54,E-1004
CHK-0001747,B-01,CMP-HW,QX-DRY-144,2026-05-06,4.14,4.14,E-1004
CHK-0001748,B-01,CMP-HW,QX-BWS-164,2026-05-06,29.79,29.15,E-1004
CHK-0001749,B-01,CMP-HW,QX-PRO-205,2026-05-06,2.88,2.95,E-1004
CHK-0001750,B-01,CMP-HW,QX-PET-271,2026-05-06,3.50,3.51,E-1004
CHK-0001751,B-01,CMP-HW,QX-DRY-314,2026-05-06,2.48,2.43,E-1004
CHK-0001752,B-01,CMP-HW,QX-BWS-316,2026-05-06,5.25,5.17,E-1004
CHK-0001753,B-01,CMP-HW,QX-HBC-324,2026-05-06,4.11,4.22,E-1004
CHK-0001754,B-01,CMP-HW,QX-HBC-325,2026-05-06,2.69,2.74,E-1004
CHK-0001755,B-01,CMP-HW,QX-TIN-343,2026-05-06,1.72,1.68,E-1004
CHK-0001756,B-01,CMP-HW,QX-TIN-383,2026-05-06,2.03,2.08,E-1004
CHK-0001757,B-01,CMP-HW,QX-FRZ-385,2026-05-06,2.17,2.11,E-1004
CHK-0001758,B-01,CMP-HW,QX-BWS-470,2026-05-06,21.27,20.85,E-1004
CHK-0001759,B-01,CMP-HW,QX-CER-504,2026-05-06,1.51,1.54,E-1004
CHK-0001760,B-01,CMP-HW,QX-PRO-540,2026-05-06,3.34,3.41,E-1004
CHK-0001761,B-01,CMP-HW,QX-PRO-580,2026-05-06,4.74,4.64,E-1004
CHK-0001762,B-01,CMP-HW,QX-CER-589,2026-05-06,1.33,1.31,E-1004
CHK-0001763,B-01,CMP-HW,QX-DRK-670,2026-05-06,6.02,5.97,E-1004
CHK-0001764,B-01,CMP-HW,QX-FRZ-680,2026-05-06,5.10,5.14,E-1004
CHK-0001765,B-01,CMP-HW,QX-HHD-682,2026-05-06,3.01,3.01,E-1004
CHK-0001766,B-01,CMP-HW,QX-CHL-695,2026-05-06,6.45,6.41,E-1004
CHK-0001767,B-01,CMP-HW,QX-TIN-710,2026-05-06,1.60,1.58,E-1004
CHK-0001768,B-01,CMP-HW,QX-BAK-715,2026-05-06,2.43,2.37,E-1004
CHK-0001769,B-01,CMP-HW,QX-PRO-718,2026-05-06,4.30,4.29,E-1004
CHK-0001770,B-01,CMP-HW,QX-CHL-734,2026-05-06,18.52,19.05,E-1004
CHK-0001771,B-01,CMP-HW,QX-PET-789,2026-05-06,3.72,3.78,E-1004
CHK-0001772,B-01,CMP-HW,QX-PET-807,2026-05-06,7.62,7.72,E-1004
CHK-0001773,B-01,CMP-HW,QX-TIN-819,2026-05-06,1.29,1.30,E-1004
CHK-0001774,B-01,CMP-HW,QX-HHD-829,2026-05-06,8.71,8.54,E-1004
CHK-0001775,B-01,CMP-HW,QX-DRY-870,2026-05-06,2.57,2.59,E-1004
CHK-0001776,B-01,CMP-HW,QX-FRZ-890,2026-05-06,5.09,5.14,E-1004
CHK-0001777,B-01,CMP-HW,QX-BWS-897,2026-05-06,15.79,15.44,E-1004
CHK-0001778,B-01,CMP-HW,QX-PRO-922,2026-05-06,1.19,1.17,E-1004
CHK-0001779,B-01,CMP-HW,QX-BAK-942,2026-05-06,2.09,2.12,E-1004
