sale_id,line_no,sku,quantity,uom,unit_price,line_total,promotion_id
S-102113,16,QX-DRY-282,1,unit,6.12,6.12,
S-102113,17,QX-PRO-469,3,unit,2.15,6.45,
S-102113,18,QX-BWS-381,2,unit,37.36,74.72,
S-102114,1,QX-CHL-136,3,unit,3.99,11.97,
S-102115,1,QX-HBC-585,2,unit,6.26,12.52,
S-102115,2,QX-BAK-413,2,unit,1.61,3.22,
S-102115,3,QX-TIN-140,1,unit,2.33,2.33,
S-102115,4,QX-BAK-334,2,unit,2.19,4.38,
S-102115,5,QX-PET-510,2,unit,2.76,5.52,
S-102115,6,QX-CHL-760,3,unit,5.87,17.61,
S-102115,7,QX-BWS-681,3,unit,8.71,26.13,
S-102116,1,QX-BAK-606,3,unit,2.80,8.40,
S-102116,2,QX-HBC-283,3,unit,11.52,34.56,
S-102116,3,QX-FRZ-338,2,unit,7.03,14.06,PRM-053
S-102117,1,QX-DRY-851,3,unit,1.78,5.34,
S-102118,1,QX-PRO-870,2,unit,0.80,1.60,
S-102118,2,QX-PRO-858,1.121,kg,4.21,4.72,
S-102118,3,QX-HBC-378,1,unit,6.57,6.57,
S-102118,4,QX-TIN-998,2,unit,0.75,1.50,
S-102118,5,QX-DRK-583,2,unit,2.65,5.30,
S-102118,6,QX-TIN-538,1,unit,1.90,1.90,
S-102118,7,QX-TIN-649,2,unit,2.70,5.40,PRM-049
S-102118,8,QX-DRK-736,3,unit,0.80,2.40,
S-102118,9,QX-BWS-424,2,unit,11.43,22.86,
S-102118,10,QX-CER-889,1,unit,3.35,3.35,
S-102118,11,QX-FRZ-745,3,unit,5.42,16.26,PRM-062
S-102118,12,QX-PET-654,2,unit,3.70,7.40,
S-102118,13,QX-DRY-982,3,unit,0.80,2.40,
S-102118,14,QX-HHD-209,2,unit,5.54,11.08,PRM-020
S-102118,15,QX-BWS-439,1,unit,6.77,6.77,
S-102118,16,QX-BWS-164,2,unit,31.01,62.02,
S-102119,1,QX-BWS-138,2,unit,16.52,33.04,
S-102120,1,QX-CER-510,3,unit,4.78,14.34,
S-102121,1,QX-TIN-122,2,unit,2.64,5.28,
S-102121,2,QX-CER-429,2,unit,4.69,9.38,
S-102121,3,QX-BAK-703,2,unit,3.42,6.84,
S-102122,1,QX-CER-376,2,unit,1.72,3.44,
S-102123,1,QX-CHL-872,1,unit,5.24,5.24,
S-102123,2,QX-DRY-982,1,unit,0.80,0.80,
S-102124,1,QX-TIN-038,3,unit,1.55,4.65,
S-102124,2,QX-TIN-694,1,unit,0.60,0.60,
S-102124,3,QX-HBC-248,2,unit,10.62,21.24,
S-102124,4,QX-FRZ-734,3,unit,8.19,24.57,
S-102124,5,QX-PET-206,2,unit,8.38,16.76,
S-102124,6,QX-PET-446,2,unit,1.52,3.04,
S-102124,7,QX-FRZ-771,3,unit,6.83,20.49,
S-102124,8,QX-BWS-876,2,unit,6.68,13.36,
S-102124,9,QX-CER-274,2,unit,3.41,6.82,
S-102124,10,QX-PRO-184,0.319,kg,0.90,0.29,
S-102124,11,QX-DRY-053,1,unit,6.63,6.63,
S-102124,12,QX-CHL-609,3,unit,2.71,8.13,
S-102124,13,QX-HHD-178,2,unit,3.93,7.86,
S-102124,14,QX-HHD-512,2,unit,5.34,10.68,
S-102124,15,QX-DRY-359,2,unit,3.59,7.18,
S-102124,16,QX-BWS-461,2,unit,34.90,69.80,PRM-020
S-102125,1,QX-BAK-268,0.272,kg,7.10,1.93,
S-102125,2,QX-BAK-367,1.993,kg,8.05,16.04,
S-102126,1,QX-TIN-033,1,unit,1.96,1.96,
S-102126,2,QX-DRK-118,1,unit,4.18,4.18,
S-102126,3,QX-DRK-118,1,unit,4.18,4.18,
S-102126,4,QX-DRK-935,2,unit,0.80,1.60,
S-102126,5,QX-HBC-923,1,unit,1.35,1.35,
S-102126,6,QX-BWS-283,3,unit,11.12,33.36,
S-102126,7,QX-FRZ-554,1,unit,8.17,8.17,
S-102126,8,QX-BAK-939,0.841,kg,5.52,4.64,
S-102126,9,QX-TIN-092,2,unit,1.59,3.18,
S-102126,10,QX-TIN-159,3,unit,2.31,6.93,PRM-003
S-102127,1,QX-BWS-918,2,unit,27.10,54.20,
S-102128,1,QX-DRY-407,1,unit,1.44,1.44,
S-102128,2,QX-BAK-464,1.147,kg,7.09,8.13,
S-102128,3,QX-TIN-148,2,unit,1.87,3.74,PRM-009
S-102128,4,QX-HBC-324,2,unit,4.49,8.98,
S-102128,5,QX-HHD-179,2,unit,11.71,23.42,
S-102129,1,QX-PET-271,1,unit,3.73,3.73,
S-102129,2,QX-CER-041,2,unit,4.25,8.50,
S-102129,3,QX-TIN-694,3,unit,0.60,1.80,
S-102129,4,QX-DRK-312,2,unit,0.80,1.60,PRM-016
S-102130,1,QX-CHL-692,0.382,kg,5.56,2.12,
S-102130,2,QX-HHD-168,1,unit,2.56,2.56,
S-102130,3,QX-DRK-118,3,unit,4.18,12.54,PRM-035
S-102130,4,QX-TIN-270,2,unit,2.24,4.48,
S-102130,5,QX-CER-236,3,unit,2.95,8.85,
S-102130,6,QX-FRZ-535,2,unit,3.44,6.88,
S-102130,7,QX-HBC-795,2,unit,4.20,8.40,
S-102130,8,QX-PET-422,2,unit,3.68,7.36,PRM-054
S-102130,9,QX-PET-362,1,unit,4.44,4.44,
S-102130,10,QX-PET-454,2,unit,1.23,2.46,
S-102130,11,QX-BWS-263,2,unit,9.99,19.98,
S-102130,12,QX-DRY-698,1,unit,1.93,1.93,
S-102130,13,QX-PET-100,2,unit,1.43,2.86,
S-102130,14,QX-DRY-401,1,unit,1.62,1.62,
S-102130,15,QX-CHL-384,0.446,kg,15.70,7.00,
S-102130,16,QX-DRY-189,2,unit,5.54,11.08,
S-102130,17,QX-BAK-443,0.221,kg,7.08,1.56,
S-102130,18,QX-PET-058,1,unit,5.36,5.36,
S-102130,19,QX-HBC-306,2,unit,8.23,16.46,
S-102131,1,QX-BWS-391,3,unit,21.54,64.62,
S-102132,1,QX-TIN-860,1,unit,1.59,1.59,
S-102132,2,QX-HBC-332,2,unit,3.79,7.58,
S-102132,3,QX-CER-207,1,unit,4.15,4.15,
S-102132,4,QX-FRZ-290,2,unit,8.03,16.06,
S-102132,5,QX-FRZ-435,1,unit,8.31,8.31,
S-102132,6,QX-HBC-973,3,unit,9.82,29.46,PRM-034
S-102132,7,QX-DRK-330,2,unit,2.42,4.84,PRM-049
S-102133,1,QX-BAK-219,2,unit,0.70,1.40,
S-102133,2,QX-BAK-799,2,unit,3.51,7.02,
S-102133,3,QX-DRK-164,2,unit,3.15,6.30,PRM-019
S-102134,1,QX-BWS-006,3,unit,23.95,71.85,
S-102135,1,QX-CHL-708,1,unit,2.76,2.76,
S-102135,2,QX-CER-770,1,unit,1.66,1.66,
S-102135,3,QX-HBC-575,1,unit,2.97,2.97,
S-102136,1,QX-CER-646,1,unit,4.76,4.76,
S-102137,1,QX-HHD-137,2,unit,6.61,13.22,PRM-036
S-102137,2,QX-HHD-377,3,unit,7.24,21.72,PRM-052
S-102137,3,QX-TIN-073,1,unit,0.55,0.55,
S-102137,4,QX-BAK-553,1.027,kg,3.59,3.69,
S-102137,5,QX-PET-417,1,unit,4.20,4.20,
S-102137,6,QX-DRY-090,2,unit,4.88,9.76,
S-102137,7,QX-CER-235,1,unit,2.42,2.42,PRM-029
S-102137,8,QX-FRZ-719,3,unit,4.89,14.67,
S-102137,9,QX-FRZ-571,2,unit,4.14,8.28,
S-102137,10,QX-BWS-218,3,unit,18.81,56.43,
S-102138,1,QX-BAK-501,2,unit,1.70,3.40,
S-102139,1,QX-HBC-805,3,unit,5.69,17.07,PRM-003
S-102139,2,QX-HHD-096,2,unit,6.25,12.50,
S-102139,3,QX-HHD-347,1,unit,6.19,6.19,
S-102139,4,QX-HBC-459,2,unit,9.57,19.14,
S-102139,5,QX-DRY-341,2,unit,6.29,12.58,
S-102139,6,QX-DRK-670,2,unit,6.35,12.70,
S-102139,7,QX-PET-446,2,unit,1.52,3.04,PRM-020
S-102139,8,QX-PRO-478,1.224,kg,1.23,1.51,
S-102139,9,QX-PRO-672,1,unit,3.58,3.58,
S-102139,10,QX-PET-476,2,unit,6.64,13.28,
S-102139,11,QX-DRY-012,2,unit,2.35,4.70,
S-102139,12,QX-TIN-456,2,unit,0.95,1.90,
S-102139,13,QX-FRZ-019,2,unit,2.10,4.20,PRM-018
S-102139,14,QX-DRK-863,2,unit,4.80,9.60,
S-102139,15,QX-TIN-081,2,unit,2.80,5.60,
S-102139,16,QX-BAK-559,1.24,kg,5.84,7.24,
S-102139,17,QX-BAK-638,0.669,kg,4.17,2.79,
S-102139,18,QX-BWS-006,2,unit,23.95,47.90,
S-102140,1,QX-PRO-562,0.599,kg,3.26,1.95,
S-102140,2,QX-BWS-661,2,unit,6.64,13.28,
S-102141,1,QX-DRY-972,3,unit,3.36,10.08,
S-102141,2,QX-DRK-202,3,unit,0.70,2.10,
S-102141,3,QX-CER-444,3,unit,1.75,5.25,PRM-027
S-102141,4,QX-CHL-242,1.518,kg,15.04,22.83,
S-102141,5,QX-BWS-062,2,unit,3.81,7.62,
S-102142,1,QX-PRO-672,1,unit,3.58,3.58,
S-102142,2,QX-HBC-416,1,unit,5.18,5.18,PRM-037
S-102142,3,QX-PRO-411,2,unit,5.22,10.44,
S-102142,4,QX-BAK-408,0.154,kg,5.48,0.84,
S-102142,5,QX-DRK-033,2,unit,2.58,5.16,
S-102142,6,QX-HBC-764,2,unit,12.50,25.00,
S-102143,1,QX-CER-450,3,unit,4.27,12.81,
S-102144,1,QX-HHD-441,3,unit,7.03,21.09,
S-102145,1,QX-DRK-014,3,unit,2.15,6.45,PRM-006
S-102145,2,QX-HHD-845,2,unit,5.55,11.10,
S-102145,3,QX-BWS-196,2,unit,21.00,42.00,
S-102146,1,QX-CER-267,2,unit,3.32,6.64,
S-102147,1,QX-BWS-164,2,unit,31.01,62.02,
S-102148,1,QX-TIN-175,3,unit,1.25,3.75,
S-102148,2,QX-HBC-376,1,unit,5.31,5.31,
S-102148,3,QX-TIN-971,3,unit,2.48,7.44,
S-102148,4,QX-DRK-544,2,unit,3.04,6.08,
S-102149,1,QX-HBC-365,2,unit,11.43,22.86,
S-102150,1,QX-DRK-801,2,unit,3.89,7.78,
S-102150,2,QX-CER-251,2,unit,1.88,3.76,
S-102150,3,QX-TIN-961,3,unit,0.60,1.80,
S-102150,4,QX-DRK-444,3,unit,6.37,19.11,
S-102150,5,QX-HHD-660,2,unit,1.90,3.80,
S-102150,6,QX-BWS-319,2,unit,34.14,68.28,PRM-051
S-102151,1,QX-CHL-888,3,unit,6.16,18.48,
S-102152,1,QX-PRO-454,2,unit,3.19,6.38,
S-102152,2,QX-BAK-796,1,unit,1.15,1.15,
S-102152,3,QX-TIN-934,2,unit,2.45,4.90,
S-102152,4,QX-HHD-937,1,unit,11.86,11.86,
S-102152,5,QX-FRZ-704,3,unit,1.46,4.38,
S-102152,6,QX-CER-446,3,unit,3.39,10.17,
S-102152,7,QX-DRK-780,3,unit,4.64,13.92,
S-102153,1,QX-BAK-702,0.871,kg,6.28,5.47,
S-102154,1,QX-CHL-938,2,unit,8.95,17.90,
S-102155,1,QX-FRZ-921,2,unit,6.23,12.46,
S-102156,1,QX-HHD-469,1,unit,6.24,6.24,
S-102156,2,QX-DRY-251,2,unit,4.53,9.06,
S-102156,3,QX-BAK-877,0.745,kg,5.53,4.12,
S-102156,4,QX-CHL-503,0.162,kg,21.93,3.55,
S-102156,5,QX-PET-100,2,unit,1.43,2.86,
S-102156,6,QX-DRY-913,2,unit,5.32,10.64,PRM-001
S-102156,7,QX-CHL-650,0.92,kg,13.57,12.48,
S-102156,8,QX-PET-787,3,unit,3.28,9.84,
S-102156,9,QX-HHD-512,1,unit,5.34,5.34,
S-102156,10,QX-FRZ-415,1,unit,8.38,8.38,
S-102156,11,QX-FRZ-719,2,unit,4.89,9.78,
S-102156,12,QX-HBC-926,2,unit,2.52,5.04,
S-102156,13,QX-FRZ-255,2,unit,6.97,13.94,
S-102156,14,QX-TIN-017,1,unit,2.10,2.10,
S-102156,15,QX-BAK-303,2,unit,2.63,5.26,
S-102156,16,QX-CER-251,2,unit,1.88,3.76,
S-102156,17,QX-CER-276,2,unit,3.83,7.66,
S-102156,18,QX-CHL-906,1,unit,6.88,6.88,
S-102156,19,QX-DRK-118,3,unit,4.18,12.54,
S-102157,1,QX-BWS-750,2,unit,37.92,75.84,
S-102157,2,QX-CHL-318,2,unit,1.00,2.00,
S-102157,3,QX-DRK-291,2,unit,1.50,3.00,
S-102157,4,QX-PRO-720,1.144,kg,4.31,4.93,
S-102158,1,QX-PET-119,3,unit,8.89,26.67,
S-102159,1,QX-HHD-588,1,unit,3.95,3.95,
S-102160,1,QX-PRO-418,2,unit,1.66,3.32,
S-102160,2,QX-PRO-128,1.796,kg,2.58,4.63,
S-102160,3,QX-CER-282,2,unit,3.14,6.28,
S-102161,1,QX-DRK-634,3,unit,2.08,6.24,PRM-055
S-102161,2,QX-BWS-879,1,unit,28.19,28.19,
S-102161,3,QX-PRO-436,1,unit,2.30,2.30,PRM-024
S-102161,4,QX-CER-277,2,unit,3.12,6.24,
S-102162,1,QX-CER-505,1,unit,2.73,2.73,PRM-047
S-102162,2,QX-HHD-158,3,unit,2.80,8.40,
S-102162,3,QX-DRK-033,2,unit,2.58,5.16,PRM-039
S-102162,4,QX-PRO-742,0.213,kg,3.97,0.85,
S-102162,5,QX-DRK-814,2,unit,2.91,5.82,
S-102162,6,QX-DRK-847,3,unit,5.73,17.19,
S-102162,7,QX-DRY-126,2,unit,2.82,5.64,
S-102162,8,QX-PET-967,3,unit,3.95,11.85,
S-102163,1,QX-CHL-343,3,unit,6.48,19.44,
S-102164,1,QX-HHD-141,2,unit,11.96,23.92,
S-102164,2,QX-HBC-332,1,unit,3.79,3.79,
S-102165,1,QX-TIN-560,1,unit,2.14,2.14,
S-102165,2,QX-HHD-607,2,unit,11.60,23.20,
S-102165,3,QX-HHD-117,1,unit,10.78,10.78,
S-102165,4,QX-PRO-824,0.889,kg,1.23,1.09,
S-102165,5,QX-DRY-401,1,unit,1.62,1.62,
S-102165,6,QX-DRY-687,1,unit,2.00,2.00,
S-102165,7,QX-DRY-250,1,unit,3.12,3.12,
S-102165,8,QX-BAK-198,1.463,kg,5.42,7.93,
S-102165,9,QX-PRO-128,1.379,kg,2.58,3.56,
S-102165,10,QX-TIN-345,2,unit,0.50,1.00,
S-102165,11,QX-FRZ-086,2,unit,2.48,4.96,
S-102165,12,QX-CHL-359,2,unit,6.61,13.22,
S-102165,13,QX-PRO-845,1.536,kg,3.95,6.07,PRM-046
S-102165,14,QX-HHD-028,2,unit,8.50,17.00,PRM-011
S-102165,15,QX-DRK-113,2,unit,3.92,7.84,
S-102165,16,QX-TIN-193,3,unit,0.60,1.80,
S-102165,17,QX-HHD-364,3,unit,4.37,13.11,
S-102165,18,QX-BAK-351,1,unit,4.13,4.13,
S-102165,19,QX-HHD-660,3,unit,1.90,5.70,
S-102165,20,QX-BWS-490,3,unit,9.54,28.62,
S-102166,1,QX-BAK-239,1.021,kg,5.04,5.15,
S-102166,2,QX-HBC-406,2,unit,5.82,11.64,
S-102166,3,QX-CER-337,1,unit,3.09,3.09,
S-102166,4,QX-BWS-486,3,unit,5.36,16.08,
S-102166,5,QX-HBC-490,3,unit,2.48,7.44,PRM-059
S-102166,6,QX-CER-996,3,unit,2.39,7.17,
S-102166,7,QX-BAK-254,2,unit,3.36,6.72,
S-102166,8,QX-HBC-959,3,unit,13.97,41.91,
S-102167,1,QX-PRO-229,1.869,kg,2.93,5.48,
S-102168,1,QX-BWS-372,2,unit,15.21,30.42,
S-102168,2,QX-HHD-764,3,unit,11.66,34.98,
S-102168,3,QX-TIN-548,1,unit,0.65,0.65,PRM-048
S-102168,4,QX-HHD-318,2,unit,7.01,14.02,
S-102168,5,QX-HBC-532,3,unit,5.91,17.73,
S-102168,6,QX-CHL-354,3,unit,2.90,8.70,
S-102168,7,QX-HBC-457,2,unit,4.99,9.98,
S-102168,8,QX-DRY-366,2,unit,1.55,3.10,
S-102168,9,QX-PRO-899,1.707,kg,2.91,4.97,
S-102168,10,QX-FRZ-442,2,unit,7.89,15.78,PRM-001
S-102168,11,QX-DRK-362,2,unit,3.46,6.92,
S-102168,12,QX-DRK-390,2,unit,3.66,7.32,
S-102168,13,QX-HBC-067,1,unit,1.45,1.45,
S-102168,14,QX-CHL-599,3,unit,7.22,21.66,
S-102168,15,QX-HHD-094,1,unit,1.72,1.72,
S-102168,16,QX-TIN-650,2,unit,0.95,1.90,
S-102168,17,QX-DRK-849,1,unit,1.08,1.08,
S-102168,18,QX-CER-850,1,unit,1.21,1.21,
S-102169,1,QX-HBC-923,1,unit,1.35,1.35,
S-102170,1,QX-DRK-974,1,unit,2.31,2.31,
S-102170,2,QX-CER-124,3,unit,2.01,6.03,
S-102170,3,QX-CER-337,2,unit,3.09,6.18,
S-102170,4,QX-HHD-423,2,unit,7.41,14.82,PRM-019
S-102171,1,QX-HBC-794,2,unit,14.27,28.54,
S-102172,1,QX-CER-681,2,unit,2.26,4.52,
S-102172,2,QX-PRO-213,3,unit,5.11,15.33,
S-102172,3,QX-CHL-723,0.229,kg,18.14,4.15,
S-102172,4,QX-BWS-068,2,unit,6.86,13.72,
S-102172,5,QX-BAK-519,1.782,kg,4.25,7.57,
S-102172,6,QX-HHD-833,1,unit,5.79,5.79,
S-102172,7,QX-CHL-874,3,unit,4.15,12.45,
S-102172,8,QX-FRZ-997,2,unit,7.32,14.64,
S-102172,9,QX-HBC-657,2,unit,9.99,19.98,
S-102172,10,QX-HHD-418,2,unit,7.52,15.04,
S-102172,11,QX-HBC-325,1,unit,2.91,2.91,
S-102172,12,QX-BWS-391,2,unit,21.54,43.08,
S-102172,13,QX-TIN-080,2,unit,2.58,5.16,
S-102172,14,QX-CHL-274,2,unit,6.79,13.58,
S-102172,15,QX-TIN-560,2,unit,2.14,4.28,
S-102173,1,QX-PRO-531,3,unit,2.75,8.25,
S-102174,1,QX-CER-044,3,unit,4.76,14.28,
S-102175,1,QX-DRK-716,3,unit,1.30,3.90,
S-102175,2,QX-DRY-572,2,unit,1.58,3.16,
S-102175,3,QX-BAK-900,3,unit,2.82,8.46,
S-102176,1,QX-CHL-391,1.903,kg,17.83,33.93,PRM-029
S-102176,2,QX-CHL-973,1.651,kg,22.77,37.59,PRM-019
S-102176,3,QX-FRZ-729,1,unit,4.39,4.39,
S-102176,4,QX-BWS-939,3,unit,7.42,22.26,
S-102176,5,QX-HHD-129,2,unit,11.84,23.68,
S-102176,6,QX-DRK-007,3,unit,1.11,3.33,PRM-056
S-102176,7,QX-BAK-674,1,unit,2.60,2.60,PRM-040
S-102176,8,QX-PET-623,1,unit,9.72,9.72,
S-102176,9,QX-CER-436,1,unit,1.54,1.54,
S-102176,10,QX-BAK-599,3,unit,2.06,6.18,
S-102176,11,QX-BWS-992,2,unit,30.07,60.14,
S-102177,1,QX-PET-123,3,unit,2.47,7.41,
S-102177,2,QX-FRZ-057,2,unit,6.47,12.94,
S-102178,1,QX-DRY-251,1,unit,4.53,4.53,
S-102179,1,QX-DRY-406,3,unit,6.78,20.34,
S-102179,2,QX-FRZ-239,3,unit,2.57,7.71,
S-102179,3,QX-DRK-153,1,unit,6.38,6.38,
S-102179,4,QX-CHL-973,0.507,kg,22.77,11.54,
S-102179,5,QX-CER-108,3,unit,4.29,12.87,
S-102179,6,QX-PRO-632,3,unit,3.56,10.68,
S-102179,7,QX-PRO-718,2,unit,4.56,9.12,
S-102179,8,QX-PET-932,2,unit,0.90,1.80,PRM-001
S-102179,9,QX-PRO-469,1,unit,2.15,2.15,
S-102179,10,QX-PET-898,3,unit,10.90,32.70,
S-102180,1,QX-DRK-609,2,unit,4.54,9.08,
S-102180,2,QX-BWS-597,1,unit,22.61,22.61,
S-102180,3,QX-DRY-581,2,unit,1.52,3.04,
S-102180,4,QX-DRK-021,1,unit,0.85,0.85,
S-102180,5,QX-DRY-661,2,unit,6.14,12.28,
S-102180,6,QX-FRZ-756,3,unit,6.28,18.84,
S-102180,7,QX-FRZ-011,3,unit,5.52,16.56,
S-102180,8,QX-PET-016,1,unit,8.36,8.36,
S-102180,9,QX-HHD-607,2,unit,11.60,23.20,
S-102181,1,QX-CER-384,3,unit,1.47,4.41,
S-102181,2,QX-FRZ-806,2,unit,1.96,3.92,
S-102181,3,QX-HHD-551,2,unit,10.59,21.18,
S-102181,4,QX-PET-217,3,unit,7.65,22.95,
S-102181,5,QX-PRO-619,1,unit,4.07,4.07,
S-102181,6,QX-FRZ-975,2,unit,8.06,16.12,
S-102181,7,QX-CER-504,2,unit,1.64,3.28,
S-102181,8,QX-BAK-334,2,unit,2.19,4.38,
S-102182,1,QX-HBC-268,1,unit,3.63,3.63,
S-102182,2,QX-DRY-128,2,unit,6.64,13.28,
S-102182,3,QX-DRK-243,3,unit,0.85,2.55,
S-102182,4,QX-HHD-563,2,unit,8.88,17.76,
S-102183,1,QX-BAK-521,2,unit,2.47,4.94,
S-102183,2,QX-PRO-685,2,unit,1.93,3.86,PRM-026
S-102183,3,QX-HBC-266,3,unit,8.97,26.91,
S-102184,1,QX-FRZ-754,1,unit,1.51,1.51,
S-102184,2,QX-DRK-942,3,unit,5.10,15.30,
S-102184,3,QX-CER-000,2,unit,2.00,4.00,
S-102184,4,QX-PRO-793,2,unit,4.39,8.78,
S-102184,5,QX-CER-444,1,unit,1.75,1.75,
S-102184,6,QX-DRY-351,2,unit,3.54,7.08,
S-102184,7,QX-DRK-583,1,unit,2.65,2.65,
S-102184,8,QX-CER-208,1,unit,1.36,1.36,
S-102184,9,QX-BAK-929,2,unit,3.47,6.94,
S-102184,10,QX-CER-702,3,unit,3.80,11.40,
S-102184,11,QX-CER-770,2,unit,1.66,3.32,
S-102184,12,QX-DRY-940,2,unit,4.91,9.82,
S-102184,13,QX-HHD-445,1,unit,4.85,4.85,
S-102184,14,QX-DRK-007,2,unit,1.11,2.22,
S-102184,15,QX-PET-908,1,unit,4.12,4.12,
S-102184,16,QX-HBC-378,2,unit,6.57,13.14,
S-102184,17,QX-BWS-549,2,unit,6.55,13.10,
S-102184,18,QX-BAK-615,3,unit,2.12,6.36,
S-102184,19,QX-CER-781,1,unit,2.35,2.35,PRM-039
S-102184,20,QX-BAK-287,1.568,kg,6.07,9.52,
S-102184,21,QX-PRO-785,3,unit,3.42,10.26,
S-102184,22,QX-HHD-634,2,unit,5.98,11.96,
S-102184,23,QX-CER-288,1,unit,1.55,1.55,
S-102184,24,QX-FRZ-478,1,unit,7.75,7.75,
S-102185,1,QX-DRK-126,1,unit,4.01,4.01,
S-102186,1,QX-BWS-068,2,unit,6.86,13.72,
S-102187,1,QX-BAK-682,2,unit,2.07,4.14,PRM-013
S-102188,1,QX-CHL-195,1.761,kg,7.42,13.07,
S-102188,2,QX-HHD-036,3,unit,9.20,27.60,
S-102189,1,QX-TIN-092,2,unit,1.59,3.18,
S-102189,2,QX-DRY-276,1,unit,6.23,6.23,
S-102189,3,QX-DRY-158,3,unit,2.91,8.73,
S-102189,4,QX-HHD-235,3,unit,1.60,4.80,
S-102189,5,QX-TIN-298,2,unit,2.63,5.26,
S-102189,6,QX-HBC-406,2,unit,5.82,11.64,
S-102189,7,QX-CER-371,1,unit,4.15,4.15,
S-102189,8,QX-BWS-270,2,unit,21.32,42.64,
S-102190,1,QX-PRO-303,1.596,kg,2.53,4.04,
S-102190,2,QX-DRK-942,2,unit,5.10,10.20,
S-102190,3,QX-DRK-489,2,unit,2.37,4.74,
S-102190,4,QX-HHD-957,2,unit,2.18,4.36,
S-102190,5,QX-DRK-134,1,unit,4.62,4.62,
S-102190,6,QX-CHL-361,2,unit,1.59,3.18,
S-102190,7,QX-CER-869,1,unit,1.63,1.63,
S-102190,8,QX-DRY-603,3,unit,4.72,14.16,
S-102190,9,QX-HHD-878,2,unit,9.18,18.36,
S-102190,10,QX-TIN-241,2,unit,1.60,3.20,
S-102190,11,QX-CER-504,2,unit,1.64,3.28,
S-102190,12,QX-HHD-845,2,unit,5.55,11.10,
S-102190,13,QX-HBC-039,2,unit,12.17,24.34,
S-102191,1,QX-BWS-611,3,unit,8.52,25.56,
S-102191,2,QX-HBC-117,2,unit,6.50,13.00,PRM-045
S-102192,1,QX-BWS-068,1,unit,6.86,6.86,
S-102192,2,QX-CER-436,2,unit,1.54,3.08,
S-102192,3,QX-TIN-552,2,unit,1.12,2.24,PRM-003
S-102192,4,QX-CHL-561,1,unit,5.60,5.60,
S-102192,5,QX-PRO-089,1,unit,0.90,0.90,
S-102192,6,QX-TIN-651,1,unit,0.80,0.80,
S-102192,7,QX-PRO-354,0.537,kg,2.01,1.08,
S-102192,8,QX-TIN-381,2,unit,2.30,4.60,
S-102192,9,QX-HHD-117,1,unit,10.78,10.78,
S-102192,10,QX-CER-235,3,unit,2.42,7.26,
S-102192,11,QX-TIN-291,3,unit,1.92,5.76,
S-102192,12,QX-HHD-764,1,unit,11.66,11.66,
S-102192,13,QX-CHL-322,2,unit,1.84,3.68,
S-102192,14,QX-DRY-012,1,unit,2.35,2.35,PRM-016
S-102192,15,QX-FRZ-832,2,unit,8.08,16.16,
S-102193,1,QX-PRO-159,2,unit,3.88,7.76,
S-102194,1,QX-CER-103,2,unit,4.41,8.82,
S-102195,1,QX-PRO-469,3,unit,2.15,6.45,
S-102195,2,QX-FRZ-072,2,unit,3.92,7.84,
S-102195,3,QX-HBC-452,1,unit,13.26,13.26,
S-102196,1,QX-CER-513,3,unit,3.78,11.34,
S-102197,1,QX-DRK-133,1,unit,4.09,4.09,
S-102197,2,QX-HBC-482,2,unit,11.60,23.20,
S-102197,3,QX-PET-969,3,unit,10.92,32.76,
S-102198,1,QX-CHL-883,2,unit,7.05,14.10,PRM-051
S-102198,2,QX-DRK-153,3,unit,6.38,19.14,
S-102198,3,QX-DRK-743,2,unit,6.06,12.12,
S-102198,4,QX-HHD-607,2,unit,11.60,23.20,
S-102198,5,QX-PRO-412,1.637,kg,2.99,4.89,
S-102199,1,QX-HHD-795,1,unit,5.91,5.91,
S-102199,2,QX-BWS-402,2,unit,14.80,29.60,
S-102199,3,QX-HHD-588,3,unit,3.95,11.85,
S-102199,4,QX-CER-887,2,unit,4.56,9.12,
S-102199,5,QX-DRK-085,1,unit,3.55,3.55,
S-102199,6,QX-BAK-347,1.115,kg,8.07,9.00,
S-102199,7,QX-CER-438,3,unit,3.39,10.17,
S-102199,8,QX-DRK-455,1,unit,1.89,1.89,PRM-019
S-102199,9,QX-TIN-447,2,unit,2.66,5.32,
S-102199,10,QX-BWS-607,3,unit,16.96,50.88,
S-102199,11,QX-DRK-085,2,unit,3.55,7.10,
S-102200,1,QX-DRY-112,1,unit,6.59,6.59,
S-102201,1,QX-DRK-014,1,unit,2.15,2.15,
S-102201,2,QX-BWS-621,2,unit,24.27,48.54,
S-102201,3,QX-DRK-743,2,unit,6.06,12.12,
S-102201,4,QX-BAK-970,2,unit,3.79,7.58,
S-102201,5,QX-TIN-121,2,unit,0.70,1.40,
S-102201,6,QX-TIN-300,1,unit,2.43,2.43,
S-102201,7,QX-PRO-596,1.181,kg,2.09,2.47,
S-102201,8,QX-BAK-219,1,unit,0.70,0.70,
S-102201,9,QX-BAK-919,1.768,kg,7.09,12.54,
S-102201,10,QX-CER-047,3,unit,2.16,6.48,
S-102201,11,QX-TIN-694,2,unit,0.60,1.20,
S-102201,12,QX-BWS-992,2,unit,30.07,60.14,
S-102202,1,QX-CER-666,2,unit,3.33,6.66,
S-102203,1,QX-BAK-155,3,unit,2.16,6.48,
S-102203,2,QX-FRZ-629,2,unit,7.04,14.08,
S-102203,3,QX-FRZ-625,2,unit,6.25,12.50,
