sku,name,category,unit,list_price,sold_by,brand_tier,own_label,kvi,commodity_id,origin_country_id,made_in_house,chilled
QX-TIN-975,"Everyday Yoghurt","Tinned","1 kg",2.42,each,value,true,true,CMD-ALU,BR,false,false
QX-PET-976,"Simple Tea","Pet","750 g",2.01,each,core,true,false,CMD-WHT,NL,false,false
QX-FRZ-977,"Original Chicken","Frozen","500 ml",6.06,each,branded,false,true,CMD-DRY,BR,false,true
QX-HHD-978,"Selection Biscuits","Household","250 g",6.95,each,branded,false,false,CMD-BRD,BR,false,false
QX-CHL-979,"Crisp Juice","Chilled","per kg",5.65,kg,branded,false,false,CMD-DRY,BR,false,true
QX-BWS-980,"Reserve Loaf","Beer wine spirits","250 g",11.32,each,core,true,false,CMD-GAS,KE,false,false
QX-CER-981,"Everyday Flakes","Cereal","500 g",3.87,each,core,true,false,CMD-WHT,BR,false,false
QX-FRZ-982,"Simple Cheese","Frozen","500 ml",7.03,each,branded,false,false,CMD-DRY,KE,false,true
QX-FRZ-983,"Everyday Loaf","Frozen","750 g",6.98,each,branded,false,false,CMD-DRY,ES,false,true
QX-PET-984,"Classic Loaf","Pet","500 g",6.62,each,core,true,false,CMD-WHT,BZ,false,false
QX-HBC-985,"Golden Flakes","Health and beauty","1 L",5.04,each,core,true,false,CMD-PLM,BR,false,false
QX-HHD-986,"Cottage Loaf","Household","2 L",2.03,each,core,true,true,CMD-BRD,BR,false,false
QX-TIN-987,"Orchard Apples","Tinned","6 pack",1.05,each,branded,false,false,CMD-ALU,BR,false,false
QX-CHL-988,"Rounds Butter","Chilled","2 L",6.67,each,core,true,false,CMD-DRY,BR,true,true
QX-BAK-989,"Golden Rice","Bakery","500 ml",2.43,each,branded,false,false,CMD-WHT,BR,false,false
QX-CER-990,"Crisp Cleaner","Cereal","500 ml",2.25,each,finest,true,false,CMD-WHT,BR,false,false
QX-CHL-991,"Rounds Beans","Chilled","2 L",1.64,each,branded,false,false,CMD-DRY,PL,false,true
QX-PET-992,"Classic Sauce","Pet","500 ml",5.15,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRK-993,"Rounds Chicken","Drinks","6 pack",5.14,each,finest,true,false,CMD-SUN,BR,false,false
QX-HHD-994,"Orchard Beans","Household","250 g",4.42,each,branded,false,false,CMD-BRD,BR,false,false
QX-TIN-995,"Classic Tea","Tinned","1 L",0.96,each,core,true,false,CMD-ALU,KE,false,false
QX-HBC-996,"Simple Shampoo","Health and beauty","400 g",11.03,each,value,true,false,CMD-PLM,MA,false,false
QX-CHL-997,"Selection Yoghurt","Chilled","per kg",18.59,kg,core,true,false,CMD-DRY,BR,false,true
QX-DRK-998,"Cottage Tea","Drinks","6 pack",1.84,each,branded,false,false,CMD-SUN,CR,false,false
QX-HHD-999,"Bites Beans","Household","2 L",5.17,each,branded,false,false,CMD-BRD,BR,false,false
QX-TIN-000,"Everyday Beans","Tinned","400 g",1.07,each,core,true,false,CMD-ALU,BR,false,false
QX-BWS-001,"Golden Apples","Beer wine spirits","400 g",35.57,each,branded,false,false,CMD-GAS,NL,false,false
QX-HBC-002,"Selection Juice","Health and beauty","2 L",12.47,each,core,true,false,CMD-PLM,BR,false,false
QX-PET-003,"Simple Chicken","Pet","500 g",10.71,each,branded,false,false,CMD-WHT,PL,false,false
QX-FRZ-004,"Everyday Tea","Frozen","500 g",5.52,each,branded,false,false,CMD-DRY,BR,false,true
QX-DRY-005,"Bites Biscuits","Dry goods","6 pack",2.35,each,branded,false,true,CMD-WHT,BR,false,false
QX-CHL-006,"Cottage Flakes","Chilled","1 kg",3.40,each,core,true,false,CMD-DRY,GH,false,true
QX-FRZ-007,"Fresh Sauce","Frozen","500 ml",2.79,each,branded,false,false,CMD-DRY,CR,false,true
QX-BAK-008,"Hearty Chicken","Bakery","per kg",7.30,kg,value,true,false,CMD-WHT,BR,false,false
QX-DRY-009,"Original Loaf","Dry goods","400 g",3.13,each,value,true,false,CMD-WHT,BR,false,false
QX-DRY-010,"Choice Butter","Dry goods","6 pack",4.71,each,branded,false,false,CMD-WHT,BR,false,false
QX-CHL-011,"Hearty Rice","Chilled","per kg",11.61,kg,branded,false,false,CMD-DRY,BR,false,true
QX-DRY-012,"Crisp Tea","Dry goods","400 g",4.20,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRK-013,"Reserve Sauce","Drinks","1 kg",1.57,each,branded,false,false,CMD-SUN,BR,false,false
QX-DRY-014,"Bites Juice","Dry goods","2 L",1.39,each,core,true,false,CMD-WHT,TR,false,false
QX-BWS-015,"Crisp Biscuits","Beer wine spirits","500 g",4.58,each,branded,false,false,CMD-GAS,ES,false,false
QX-CHL-016,"Meadow Cheese","Chilled","per kg",14.81,kg,branded,false,false,CMD-DRY,BR,false,true
QX-FRZ-017,"Crisp Rice","Frozen","400 g",6.45,each,branded,false,false,CMD-DRY,BR,false,true
QX-CHL-018,"Simple Juice","Chilled","1 kg",7.39,each,branded,false,false,CMD-DRY,BR,false,true
QX-DRY-019,"Fresh Cheese","Dry goods","6 pack",1.14,each,branded,false,false,CMD-WHT,BR,false,false
QX-CER-020,"Harvest Coffee","Cereal","500 ml",4.08,each,branded,false,false,CMD-WHT,BR,false,false
QX-PRO-022,"Selection Pasta","Produce","500 g",2.51,each,branded,false,false,CMD-DSL,BR,false,true
QX-PET-023,"Original Tea","Pet","750 g",9.32,each,finest,true,false,CMD-WHT,PL,true,false
QX-CER-024,"Crunch Tea","Cereal","6 pack",1.84,each,value,true,false,CMD-WHT,BR,false,false
QX-DRY-025,"Crisp Juice","Dry goods","6 pack",3.79,each,branded,false,false,CMD-WHT,BR,false,false
QX-PRO-026,"Classic Beans","Produce","1 L",1.16,each,branded,false,false,CMD-DSL,BZ,false,true
QX-DRK-027,"Reserve Cleaner","Drinks","1 kg",1.29,each,core,true,false,CMD-SUN,BR,false,false
QX-HHD-028,"Selection Pasta","Household","1 kg",8.37,each,branded,false,false,CMD-BRD,BR,false,false
QX-DRY-029,"Cottage Beans","Dry goods","1 L",5.68,each,branded,false,false,CMD-WHT,BR,false,false
QX-CHL-030,"Choice Coffee","Chilled","1 L",8.61,each,value,true,false,CMD-DRY,BR,false,true
QX-CER-031,"Fresh Pasta","Cereal","750 g",3.79,each,branded,false,false,CMD-WHT,BR,false,false
QX-CER-032,"Meadow Pasta","Cereal","1 L",3.47,each,finest,true,false,CMD-WHT,GH,true,false
QX-CHL-033,"Harvest Butter","Chilled","500 ml",6.30,each,branded,false,false,CMD-DRY,BR,false,true
QX-BAK-034,"Bites Peas","Bakery","per kg",2.85,kg,branded,false,false,CMD-WHT,BR,false,false
QX-TIN-035,"Meadow Loaf","Tinned","2 L",2.52,each,branded,false,false,CMD-ALU,ES,false,false
QX-HHD-036,"Crisp Shampoo","Household","500 ml",4.01,each,core,true,false,CMD-BRD,BR,false,false
QX-BWS-037,"Meadow Flakes","Beer wine spirits","500 g",29.30,each,branded,false,false,CMD-GAS,BR,false,false
QX-CHL-038,"Simple Pasta","Chilled","6 pack",4.17,each,branded,false,false,CMD-DRY,BR,false,true
QX-PET-039,"Bites Yoghurt","Pet","250 g",9.24,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRY-040,"Crisp Butter","Dry goods","1 L",7.19,each,branded,false,false,CMD-WHT,GH,false,false
QX-CHL-041,"Hearty Loaf","Chilled","per kg",21.69,kg,branded,false,false,CMD-DRY,BR,false,true
QX-DRK-042,"Reserve Biscuits","Drinks","1 L",2.29,each,value,true,false,CMD-SUN,BR,false,false
QX-CER-043,"Hearty Juice","Cereal","250 g",2.75,each,core,true,false,CMD-WHT,BR,false,false
QX-TIN-044,"Classic Cheese","Tinned","6 pack",0.87,each,value,true,false,CMD-ALU,BR,true,false
QX-DRK-045,"Meadow Loaf","Drinks","500 g",2.33,each,branded,false,false,CMD-SUN,BR,false,false
QX-CER-046,"Fresh Pasta","Cereal","1 kg",2.23,each,branded,false,false,CMD-WHT,BR,false,false
QX-TIN-047,"Orchard Pasta","Tinned","6 pack",0.93,each,branded,false,false,CMD-ALU,BR,false,false
QX-CHL-048,"Fresh Sauce","Chilled","per kg",20.05,kg,value,true,false,CMD-DRY,VN,true,true
QX-CHL-049,"Meadow Flakes","Chilled","per kg",10.12,kg,core,true,false,CMD-DRY,BR,false,true
QX-FRZ-050,"Cottage Coffee","Frozen","6 pack",4.04,each,core,true,false,CMD-DRY,BR,true,true
QX-PET-051,"Bites Flakes","Pet","750 g",4.95,each,branded,false,false,CMD-WHT,BR,false,false
QX-PET-052,"Fresh Peas","Pet","250 g",5.36,each,branded,false,false,CMD-WHT,PL,false,false
QX-DRK-053,"Choice Biscuits","Drinks","750 g",6.46,each,core,true,true,CMD-SUN,BR,false,false
QX-HBC-054,"Classic Flakes","Health and beauty","1 kg",4.90,each,branded,false,false,CMD-PLM,BZ,false,false
QX-HBC-055,"Choice Yoghurt","Health and beauty","400 g",3.81,each,branded,false,false,CMD-PLM,BZ,false,false
QX-DRY-056,"Meadow Beans","Dry goods","500 g",1.42,each,branded,false,true,CMD-WHT,BR,false,false
QX-HBC-057,"Rounds Butter","Health and beauty","2 L",7.06,each,core,true,false,CMD-PLM,BR,false,false
QX-CER-058,"Rounds Yoghurt","Cereal","400 g",1.81,each,branded,false,true,CMD-WHT,GH,false,false
QX-BAK-059,"Meadow Chicken","Bakery","400 g",2.32,each,core,true,false,CMD-WHT,BR,false,false
QX-PRO-060,"Reserve Cleaner","Produce","per kg",4.02,kg,value,true,false,CMD-DSL,BR,false,true
QX-CHL-061,"Crunch Biscuits","Chilled","500 g",8.45,each,branded,false,false,CMD-DRY,BR,false,true
QX-BWS-062,"Crisp Butter","Beer wine spirits","400 g",6.86,each,core,true,false,CMD-GAS,BR,true,false
QX-HHD-063,"Everyday Yoghurt","Household","1 L",2.13,each,core,true,false,CMD-BRD,BR,true,false
QX-CHL-064,"Classic Pasta","Chilled","per kg",22.89,kg,core,true,false,CMD-DRY,GH,false,true
QX-PET-065,"Crisp Beans","Pet","2 L",4.30,each,branded,false,false,CMD-WHT,BR,false,false
QX-CHL-066,"Orchard Apples","Chilled","per kg",14.00,kg,core,true,false,CMD-DRY,BR,false,true
QX-TIN-067,"Simple Peas","Tinned","2 L",0.55,each,value,true,false,CMD-ALU,BR,false,false
QX-FRZ-068,"Choice Sauce","Frozen","500 g",2.44,each,branded,false,false,CMD-DRY,BR,false,true
QX-CER-069,"Everyday Loaf","Cereal","1 L",3.03,each,core,true,false,CMD-WHT,BR,false,false
QX-BWS-070,"Hearty Sauce","Beer wine spirits","400 g",25.16,each,core,true,false,CMD-GAS,NL,true,false
QX-TIN-071,"Hearty Cheese","Tinned","2 L",2.57,each,branded,false,false,CMD-ALU,BR,false,false
QX-CHL-072,"Everyday Cleaner","Chilled","750 g",1.11,each,branded,false,false,CMD-DRY,BR,false,true
QX-FRZ-073,"Simple Flakes","Frozen","1 L",1.49,each,core,true,false,CMD-DRY,BR,false,true
QX-TIN-074,"Original Tea","Tinned","1 kg",2.58,each,branded,false,false,CMD-ALU,BR,false,false
QX-TIN-075,"Crunch Pasta","Tinned","750 g",2.80,each,value,true,false,CMD-ALU,BR,false,false
QX-HBC-076,"Simple Shampoo","Health and beauty","500 g",4.78,each,branded,false,false,CMD-PLM,BR,false,false
QX-PRO-077,"Fresh Cleaner","Produce","250 g",2.73,each,branded,false,false,CMD-DSL,BR,false,true
QX-BAK-078,"Meadow Rice","Bakery","1 L",3.08,each,value,true,false,CMD-WHT,BR,false,false
QX-DRY-079,"Classic Beans","Dry goods","6 pack",1.65,each,branded,false,false,CMD-WHT,BR,false,false
QX-FRZ-080,"Hearty Butter","Frozen","6 pack",2.48,each,value,true,false,CMD-DRY,TR,false,true
QX-DRY-081,"Rounds Chicken","Dry goods","500 ml",6.66,each,value,true,true,CMD-WHT,BR,false,false
QX-PRO-082,"Fresh Juice","Produce","per kg",4.37,kg,value,true,false,CMD-DSL,KE,false,true
QX-PRO-083,"Orchard Pasta","Produce","1 L",0.92,each,branded,false,false,CMD-DSL,BR,false,true
QX-DRY-084,"Reserve Flakes","Dry goods","750 g",4.88,each,value,true,true,CMD-WHT,VN,false,false
QX-CER-085,"Crisp Peas","Cereal","750 g",1.80,each,value,true,false,CMD-WHT,BR,false,false
QX-BWS-086,"Selection Peas","Beer wine spirits","500 g",23.73,each,finest,true,false,CMD-GAS,BR,false,false
QX-TIN-087,"Rounds Chicken","Tinned","500 g",2.14,each,branded,false,false,CMD-ALU,KE,false,false
QX-HHD-088,"Rounds Peas","Household","1 L",1.72,each,branded,false,true,CMD-BRD,BR,false,false
QX-BAK-089,"Everyday Cheese","Bakery","250 g",2.11,each,branded,false,false,CMD-WHT,KE,false,false
QX-FRZ-090,"Harvest Peas","Frozen","1 kg",2.73,each,branded,false,false,CMD-DRY,BR,false,true
QX-DRY-091,"Original Biscuits","Dry goods","500 g",5.47,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRK-092,"Selection Tea","Drinks","1 L",4.61,each,branded,false,false,CMD-SUN,VN,false,false
QX-HBC-093,"Crunch Coffee","Health and beauty","6 pack",8.51,each,branded,false,false,CMD-PLM,BR,false,false
QX-PET-094,"Simple Chicken","Pet","500 g",1.43,each,branded,false,true,CMD-WHT,KE,false,false
QX-DRK-095,"Selection Beans","Drinks","6 pack",4.33,each,branded,false,false,CMD-SUN,BR,false,false
QX-FRZ-096,"Hearty Sauce","Frozen","750 g",6.58,each,branded,false,false,CMD-DRY,BR,false,true
QX-CER-097,"Rounds Apples","Cereal","6 pack",4.41,each,branded,false,false,CMD-WHT,VN,false,false
QX-PRO-098,"Bites Butter","Produce","400 g",4.27,each,core,true,false,CMD-DSL,BR,false,true
QX-HBC-099,"Fresh Chicken","Health and beauty","400 g",6.87,each,branded,false,false,CMD-PLM,MA,false,false
QX-HBC-100,"Golden Rice","Health and beauty","6 pack",10.48,each,branded,false,false,CMD-PLM,BR,false,false
QX-CHL-101,"Crunch Shampoo","Chilled","400 g",4.58,each,branded,false,false,CMD-DRY,BR,false,true
QX-TIN-102,"Fresh Butter","Tinned","1 L",2.26,each,branded,false,false,CMD-ALU,BR,false,false
QX-BAK-103,"Golden Flakes","Bakery","400 g",1.57,each,branded,false,false,CMD-WHT,BR,false,false
QX-PET-104,"Bites Cheese","Pet","750 g",1.91,each,branded,false,false,CMD-WHT,DK,false,false
QX-TIN-105,"Selection Pasta","Tinned","2 L",2.83,each,core,true,false,CMD-ALU,BR,true,false
QX-CHL-106,"Crunch Flakes","Chilled","1 kg",4.82,each,finest,true,false,CMD-DRY,PL,false,true
QX-HHD-107,"Reserve Shampoo","Household","6 pack",7.60,each,branded,false,false,CMD-BRD,BR,false,false
QX-CHL-108,"Orchard Biscuits","Chilled","250 g",6.56,each,branded,false,false,CMD-DRY,KE,false,true
QX-HHD-109,"Original Beans","Household","500 g",11.49,each,branded,false,false,CMD-BRD,VN,false,false
QX-CHL-110,"Golden Sauce","Chilled","500 g",1.00,each,branded,false,false,CMD-DRY,DK,false,true
QX-HBC-111,"Choice Chicken","Health and beauty","1 L",6.50,each,branded,false,false,CMD-PLM,BR,false,false
QX-TIN-112,"Meadow Pasta","Tinned","1 kg",0.96,each,branded,false,false,CMD-ALU,BR,false,false
QX-PET-113,"Orchard Cheese","Pet","2 L",8.89,each,core,true,false,CMD-WHT,BR,false,false
QX-BWS-114,"Selection Tea","Beer wine spirits","500 g",22.42,each,core,true,true,CMD-GAS,BR,false,false
QX-TIN-115,"Selection Tea","Tinned","1 kg",0.68,each,branded,false,false,CMD-ALU,CR,false,false
QX-CHL-116,"Classic Yoghurt","Chilled","2 L",8.58,each,branded,false,false,CMD-DRY,BR,false,true
QX-CHL-117,"Bites Juice","Chilled","per kg",16.12,kg,branded,false,false,CMD-DRY,BR,false,true
QX-CER-118,"Choice Chicken","Cereal","750 g",2.01,each,branded,false,false,CMD-WHT,BR,false,false
QX-PET-119,"Meadow Rice","Pet","500 ml",7.27,each,core,true,false,CMD-WHT,TR,false,false
QX-DRK-120,"Bites Juice","Drinks","500 ml",4.01,each,finest,true,false,CMD-SUN,BR,false,false
QX-HBC-121,"Reserve Chicken","Health and beauty","400 g",5.67,each,branded,false,false,CMD-PLM,CR,false,false
QX-DRY-122,"Simple Beans","Dry goods","500 g",6.64,each,branded,false,false,CMD-WHT,BR,false,false
QX-HHD-123,"Original Sauce","Household","400 g",11.84,each,branded,false,false,CMD-BRD,BR,false,false
QX-BAK-124,"Cottage Butter","Bakery","6 pack",0.80,each,core,true,false,CMD-WHT,BR,false,false
QX-PRO-125,"Fresh Cleaner","Produce","1 kg",4.79,each,core,true,false,CMD-DSL,BR,false,true
QX-CHL-126,"Reserve Apples","Chilled","750 g",8.30,each,branded,false,false,CMD-DRY,BR,false,true
QX-HBC-127,"Choice Flakes","Health and beauty","2 L",12.09,each,branded,false,false,CMD-PLM,BR,false,false
QX-DRK-128,"Everyday Chicken","Drinks","500 g",4.62,each,core,true,false,CMD-SUN,CR,false,false
QX-BAK-129,"Orchard Butter","Bakery","1 L",3.96,each,branded,false,true,CMD-WHT,BR,false,false
QX-HHD-130,"Rounds Cleaner","Household","250 g",7.81,each,branded,false,false,CMD-BRD,BR,false,false
QX-HHD-131,"Crunch Juice","Household","6 pack",6.61,each,core,true,false,CMD-BRD,BZ,false,false
QX-TIN-132,"Crisp Tea","Tinned","1 L",2.70,each,core,true,false,CMD-ALU,BR,false,false
QX-CHL-133,"Selection Flakes","Chilled","2 L",4.67,each,core,true,false,CMD-DRY,BR,true,true
QX-BAK-134,"Cottage Butter","Bakery","400 g",3.96,each,branded,false,false,CMD-WHT,BR,false,false
QX-HHD-135,"Choice Chicken","Household","500 ml",11.96,each,value,true,false,CMD-BRD,GH,false,false
QX-CHL-136,"Reserve Coffee","Chilled","per kg",12.99,kg,value,true,false,CMD-DRY,BR,false,true
QX-PRO-137,"Crunch Tea","Produce","500 ml",4.23,each,value,true,false,CMD-DSL,NL,false,true
QX-DRY-138,"Bites Biscuits","Dry goods","2 L",4.40,each,core,true,false,CMD-WHT,ES,false,false
QX-HHD-139,"Orchard Beans","Household","1 L",3.61,each,branded,false,false,CMD-BRD,CR,false,false
QX-FRZ-140,"Cottage Cheese","Frozen","250 g",4.37,each,branded,false,false,CMD-DRY,BR,false,true
QX-BWS-141,"Choice Yoghurt","Beer wine spirits","1 L",22.66,each,value,true,false,CMD-GAS,BR,true,false
QX-TIN-142,"Choice Cleaner","Tinned","1 L",1.87,each,branded,false,false,CMD-ALU,MA,false,false
QX-PRO-143,"Hearty Peas","Produce","per kg",4.03,kg,finest,true,false,CMD-DSL,BR,false,true
QX-CER-144,"Fresh Yoghurt","Cereal","1 L",3.71,each,core,true,false,CMD-WHT,ES,false,false
QX-CER-145,"Bites Peas","Cereal","400 g",3.89,each,finest,true,false,CMD-WHT,BR,false,false
QX-DRY-146,"Orchard Apples","Dry goods","500 ml",6.16,each,core,true,false,CMD-WHT,BR,false,false
QX-DRK-147,"Fresh Shampoo","Drinks","750 g",6.38,each,core,true,false,CMD-SUN,BR,false,false
QX-DRY-148,"Hearty Apples","Dry goods","250 g",3.97,each,core,true,false,CMD-WHT,BR,false,false
QX-TIN-149,"Rounds Cleaner","Tinned","6 pack",0.91,each,branded,false,false,CMD-ALU,BR,false,false
QX-PRO-150,"Fresh Peas","Produce","1 kg",1.45,each,core,true,false,CMD-DSL,BR,false,true
QX-TIN-151,"Fresh Loaf","Tinned","1 L",1.92,each,core,true,false,CMD-ALU,VN,false,false
QX-HHD-152,"Everyday Apples","Household","400 g",2.80,each,core,true,false,CMD-BRD,BR,false,false
QX-PRO-153,"Harvest Coffee","Produce","6 pack",3.88,each,branded,false,false,CMD-DSL,BR,false,true
QX-BAK-154,"Original Cleaner","Bakery","per kg",8.65,kg,core,true,true,CMD-WHT,BR,false,false
QX-PRO-155,"Golden Shampoo","Produce","1 L",1.52,each,core,true,false,CMD-DSL,BR,false,true
QX-BAK-156,"Selection Coffee","Bakery","500 g",2.39,each,branded,false,false,CMD-WHT,BR,false,false
QX-TIN-157,"Rounds Beans","Tinned","500 ml",0.87,each,finest,true,false,CMD-ALU,BR,false,false
QX-BWS-158,"Bites Loaf","Beer wine spirits","750 g",31.01,each,branded,false,false,CMD-GAS,BR,false,false
QX-HHD-159,"Orchard Butter","Household","500 g",3.26,each,branded,false,false,CMD-BRD,BR,false,false
QX-DRY-160,"Orchard Peas","Dry goods","500 ml",3.96,each,core,true,false,CMD-WHT,BR,true,false
QX-HBC-161,"Golden Coffee","Health and beauty","750 g",12.99,each,core,true,false,CMD-PLM,DK,false,false
QX-DRK-162,"Cottage Beans","Drinks","2 L",4.18,each,core,true,false,CMD-SUN,BR,false,false
QX-BAK-163,"Rounds Coffee","Bakery","6 pack",4.03,each,core,true,false,CMD-WHT,KE,false,false
QX-HBC-164,"Simple Cleaner","Health and beauty","2 L",4.87,each,core,true,false,CMD-PLM,BR,false,false
QX-CHL-165,"Simple Rice","Chilled","6 pack",7.84,each,branded,false,false,CMD-DRY,BR,false,true
QX-HBC-166,"Meadow Apples","Health and beauty","6 pack",13.19,each,branded,false,false,CMD-PLM,BR,false,false
QX-BAK-167,"Crisp Cleaner","Bakery","per kg",4.12,kg,finest,true,false,CMD-WHT,MA,false,false
QX-HBC-168,"Cottage Beans","Health and beauty","1 L",13.26,each,branded,false,false,CMD-PLM,ES,false,false
QX-PET-169,"Harvest Sauce","Pet","2 L",9.38,each,branded,false,false,CMD-WHT,BR,false,false
QX-PRO-170,"Rounds Loaf","Produce","1 L",2.30,each,value,true,false,CMD-DSL,KE,false,true
QX-TIN-171,"Choice Juice","Tinned","500 g",0.55,each,branded,false,false,CMD-ALU,BR,false,false
QX-HHD-172,"Harvest Loaf","Household","500 ml",3.93,each,branded,false,false,CMD-BRD,BR,false,false
QX-DRY-173,"Classic Tea","Dry goods","2 L",2.63,each,core,true,false,CMD-WHT,BR,false,false
QX-PRO-174,"Everyday Sauce","Produce","per kg",1.77,kg,finest,true,false,CMD-DSL,BR,false,true
QX-BWS-175,"Simple Yoghurt","Beer wine spirits","750 g",20.40,each,finest,true,false,CMD-GAS,BR,false,false
QX-PRO-176,"Fresh Flakes","Produce","per kg",1.03,kg,branded,false,false,CMD-DSL,BR,false,true
QX-HHD-177,"Choice Coffee","Household","400 g",7.15,each,core,true,false,CMD-BRD,PL,false,false
QX-PRO-178,"Selection Yoghurt","Produce","per kg",0.91,kg,core,true,false,CMD-DSL,BR,false,true
QX-HBC-179,"Meadow Pasta","Health and beauty","750 g",6.01,each,branded,false,false,CMD-PLM,BR,false,false
QX-PET-180,"Hearty Peas","Pet","750 g",1.23,each,branded,false,false,CMD-WHT,VN,false,false
QX-BAK-181,"Crisp Yoghurt","Bakery","2 L",1.07,each,branded,false,false,CMD-WHT,BR,false,false
QX-PET-182,"Everyday Juice","Pet","1 L",8.02,each,core,true,false,CMD-WHT,KE,false,false
QX-DRY-183,"Simple Chicken","Dry goods","6 pack",5.54,each,branded,false,false,CMD-WHT,ES,false,false
QX-CER-184,"Simple Rice","Cereal","500 g",1.62,each,core,true,false,CMD-WHT,GH,false,false
QX-PRO-185,"Original Butter","Produce","6 pack",2.73,each,finest,true,false,CMD-DSL,KE,false,true
QX-DRK-186,"Golden Apples","Drinks","1 kg",0.71,each,finest,true,false,CMD-SUN,BR,false,false
QX-TIN-187,"Orchard Butter","Tinned","1 L",0.59,each,value,true,false,CMD-ALU,BR,false,false
QX-FRZ-188,"Rounds Flakes","Frozen","2 L",1.63,each,core,true,false,CMD-DRY,MA,false,true
QX-HHD-189,"Orchard Sauce","Household","6 pack",4.64,each,core,true,false,CMD-BRD,KE,false,false
