sale_id,branch_id,till_id,business_date,employee_id,customer_id,scan_started_at,scan_ended_at,payment_completed_at,items,basket_total,payment_method
S-104065,B-25,B-25-T02,2026-05-04,E-1339,,2026-05-04T15:54:23Z,2026-05-04T15:54:46Z,2026-05-04T15:55:01Z,17,97.66,card
S-104066,B-25,B-25-T06,2026-05-04,E-1372,,2026-05-04T19:32:01Z,2026-05-04T19:32:09Z,2026-05-04T19:32:21Z,2,6.06,card
S-104067,B-25,B-25-T06,2026-05-04,E-1384,,2026-05-04T18:26:58Z,2026-05-04T18:27:34Z,2026-05-04T18:28:09Z,22,106.72,cash
S-104068,B-25,B-25-T08,2026-05-04,E-1360,,2026-05-04T20:15:07Z,2026-05-04T20:15:57Z,2026-05-04T20:16:06Z,23,155.59,card
S-104069,B-25,B-25-T11,2026-05-04,E-1342,,2026-05-04T10:14:50Z,2026-05-04T10:15:28Z,2026-05-04T10:15:37Z,6,60.32,card
S-104070,B-25,B-25-T02,2026-05-04,E-1391,C-103582,2026-05-04T18:50:37Z,2026-05-04T18:50:56Z,2026-05-04T18:51:12Z,12,40.84,cash
S-104071,B-25,B-25-T01,2026-05-04,E-1364,C-121707,2026-05-04T17:57:48Z,2026-05-04T17:57:56Z,2026-05-04T17:58:06Z,2,4.33,card
S-104072,B-25,B-25-T12,2026-05-04,E-1378,,2026-05-04T10:30:16Z,2026-05-04T10:31:43Z,2026-05-04T10:31:49Z,15,98.83,card
S-104073,B-25,B-25-T08,2026-05-04,E-1335,,2026-05-04T15:41:11Z,2026-05-04T15:41:31Z,2026-05-04T15:41:44Z,9,26.13,mobile
S-104074,B-25,B-25-T12,2026-05-04,E-1360,C-104484,2026-05-04T08:11:15Z,2026-05-04T08:13:59Z,2026-05-04T08:14:06Z,31,141.19,mobile
S-104075,B-25,B-25-T04,2026-05-04,E-1334,C-113140,2026-05-04T12:36:36Z,2026-05-04T12:36:45Z,2026-05-04T12:37:09Z,4,9.10,cash
S-104076,B-25,B-25-T12,2026-05-04,E-1382,,2026-05-04T17:03:08Z,2026-05-04T17:05:27Z,2026-05-04T17:05:43Z,23,193.18,card
S-104077,B-25,B-25-T11,2026-05-04,E-1333,,2026-05-04T12:22:32Z,2026-05-04T12:25:07Z,2026-05-04T12:25:12Z,29,197.43,card
S-104078,B-25,B-25-T10,2026-05-04,E-1352,C-138044,2026-05-04T20:03:00Z,2026-05-04T20:03:08Z,2026-05-04T20:03:24Z,2,4.04,card
S-104079,B-25,B-25-T10,2026-05-04,E-1371,C-106024,2026-05-04T10:11:26Z,2026-05-04T10:11:39Z,2026-05-04T10:11:46Z,6,27.54,card
S-104080,B-25,B-25-T05,2026-05-04,E-1355,,2026-05-04T08:42:58Z,2026-05-04T08:43:35Z,2026-05-04T08:44:02Z,21,134.28,cash
S-104081,B-25,B-25-T11,2026-05-04,E-1370,,2026-05-04T16:29:36Z,2026-05-04T16:29:49Z,2026-05-04T16:29:58Z,2,4.22,card
S-104082,B-25,B-25-T02,2026-05-04,E-1356,,2026-05-04T09:09:07Z,2026-05-04T09:09:15Z,2026-05-04T09:09:28Z,2,3.38,card
S-104083,B-25,B-25-T02,2026-05-04,E-1336,,2026-05-04T15:07:33Z,2026-05-04T15:07:42Z,2026-05-04T15:07:54Z,5,13.99,card
S-104084,B-25,B-25-T02,2026-05-04,E-1346,,2026-05-04T07:28:25Z,2026-05-04T07:28:45Z,2026-05-04T07:28:56Z,10,59.42,card
S-104085,B-25,B-25-T01,2026-05-04,E-1383,,2026-05-04T09:59:40Z,2026-05-04T09:59:48Z,2026-05-04T09:59:56Z,3,67.05,mobile
S-104086,B-25,B-25-T03,2026-05-04,E-1378,,2026-05-04T18:01:51Z,2026-05-04T18:01:59Z,2026-05-04T18:02:27Z,2,4.24,cash
S-104087,B-25,B-25-T03,2026-05-04,E-1346,,2026-05-04T07:44:53Z,2026-05-04T07:45:01Z,2026-05-04T07:45:07Z,2,11.04,mobile
S-104088,B-25,B-25-T01,2026-05-04,E-1373,,2026-05-04T09:56:35Z,2026-05-04T09:56:43Z,2026-05-04T09:57:05Z,3,6.54,cash
S-104089,B-25,B-25-T12,2026-05-04,E-1363,C-121092,2026-05-04T20:24:49Z,2026-05-04T20:25:24Z,2026-05-04T20:25:39Z,8,27.18,mobile
S-104090,B-25,B-25-T05,2026-05-04,E-1384,C-125176,2026-05-04T11:21:15Z,2026-05-04T11:21:43Z,2026-05-04T11:22:08Z,21,94.27,cash
S-104091,B-25,B-25-T06,2026-05-04,E-1372,,2026-05-04T16:20:26Z,2026-05-04T16:20:34Z,2026-05-04T16:21:12Z,1,5.88,cash
S-104092,B-25,B-25-T03,2026-05-04,E-1366,C-121026,2026-05-04T15:47:52Z,2026-05-04T15:48:26Z,2026-05-04T15:48:39Z,18,66.92,card
S-104093,B-25,B-25-T01,2026-05-04,E-1374,C-101387,2026-05-04T16:25:28Z,2026-05-04T16:25:39Z,2026-05-04T16:25:52Z,10,66.83,mobile
S-104094,B-25,B-25-T01,2026-05-04,E-1390,C-107853,2026-05-04T09:58:48Z,2026-05-04T09:59:48Z,2026-05-04T10:00:01Z,40,143.71,mobile
S-104095,B-25,B-25-T11,2026-05-04,E-1367,C-132839,2026-05-04T16:24:03Z,2026-05-04T16:25:47Z,2026-05-04T16:26:02Z,20,67.03,card
S-104096,B-25,B-25-T02,2026-05-04,E-1377,C-112957,2026-05-04T19:53:41Z,2026-05-04T19:53:49Z,2026-05-04T19:54:01Z,2,7.96,mobile
S-104097,B-25,B-25-T09,2026-05-04,E-1384,,2026-05-04T10:18:11Z,2026-05-04T10:18:25Z,2026-05-04T10:18:30Z,12,66.46,card
S-104098,B-25,B-25-T07,2026-05-04,E-1354,C-139468,2026-05-04T14:38:40Z,2026-05-04T14:38:48Z,2026-05-04T14:39:01Z,4,17.72,card
S-104099,B-25,B-25-T09,2026-05-04,E-1354,,2026-05-04T11:04:36Z,2026-05-04T11:05:13Z,2026-05-04T11:05:27Z,22,184.17,mobile
S-104100,B-25,B-25-T04,2026-05-04,E-1334,,2026-05-04T19:21:38Z,2026-05-04T19:21:55Z,2026-05-04T19:22:06Z,10,82.10,mobile
S-104101,B-25,B-25-T03,2026-05-04,E-1370,,2026-05-04T07:53:45Z,2026-05-04T07:54:31Z,2026-05-04T07:55:08Z,26,172.08,cash
S-104102,B-25,B-25-T01,2026-05-04,E-1351,C-115901,2026-05-04T08:21:41Z,2026-05-04T08:21:49Z,2026-05-04T08:21:59Z,5,20.49,mobile
S-104103,B-25,B-25-T02,2026-05-04,E-1375,,2026-05-04T20:14:33Z,2026-05-04T20:14:41Z,2026-05-04T20:14:53Z,1,3.77,cash
S-104104,B-25,B-25-T11,2026-05-04,E-1341,,2026-05-04T16:20:17Z,2026-05-04T16:20:44Z,2026-05-04T16:20:51Z,5,23.30,mobile
S-104105,B-25,B-25-T10,2026-05-04,E-1367,,2026-05-04T09:03:50Z,2026-05-04T09:04:01Z,2026-05-04T09:04:33Z,6,24.87,cash
S-104106,B-25,B-25-T02,2026-05-04,E-1369,,2026-05-04T19:05:50Z,2026-05-04T19:05:58Z,2026-05-04T19:06:14Z,2,29.78,card
S-104107,B-25,B-25-T11,2026-05-04,E-1368,,2026-05-04T17:30:04Z,2026-05-04T17:30:17Z,2026-05-04T17:30:33Z,2,7.04,mobile
S-104108,B-25,B-25-T09,2026-05-04,E-1372,,2026-05-04T19:38:51Z,2026-05-04T19:39:00Z,2026-05-04T19:39:06Z,6,36.30,mobile
S-104109,B-25,B-25-T12,2026-05-04,E-1390,C-101324,2026-05-04T13:20:07Z,2026-05-04T13:21:05Z,2026-05-04T13:21:16Z,15,73.75,card
S-104110,B-25,B-25-T11,2026-05-04,E-1334,,2026-05-04T21:03:48Z,2026-05-04T21:03:56Z,2026-05-04T21:04:04Z,2,3.40,card
S-104111,B-25,B-25-T04,2026-05-04,E-1373,C-108325,2026-05-04T18:39:35Z,2026-05-04T18:39:43Z,2026-05-04T18:39:55Z,4,36.45,cash
S-104112,B-25,B-25-T03,2026-05-04,E-1373,,2026-05-04T07:04:18Z,2026-05-04T07:04:26Z,2026-05-04T07:04:35Z,2,11.12,card
S-104113,B-25,B-25-T09,2026-05-04,E-1362,C-116985,2026-05-04T17:42:23Z,2026-05-04T17:42:45Z,2026-05-04T17:43:10Z,11,51.56,cash
S-104114,B-25,B-25-T05,2026-05-04,E-1338,,2026-05-04T13:55:03Z,2026-05-04T13:55:11Z,2026-05-04T13:55:25Z,1,5.09,card
S-104115,B-25,B-25-T01,2026-05-04,E-1344,,2026-05-04T16:23:42Z,2026-05-04T16:25:04Z,2026-05-04T16:25:35Z,33,155.26,cash
S-104116,B-25,B-25-T03,2026-05-04,E-1331,,2026-05-04T20:10:31Z,2026-05-04T20:10:39Z,2026-05-04T20:10:46Z,1,27.99,card
S-104117,B-25,B-25-T10,2026-05-04,E-1335,,2026-05-04T14:03:35Z,2026-05-04T14:03:43Z,2026-05-04T14:03:56Z,1,9.87,card
S-104118,B-25,B-25-T05,2026-05-04,E-1353,,2026-05-04T18:59:20Z,2026-05-04T18:59:28Z,2026-05-04T18:59:40Z,3,6.00,mobile
S-104119,B-25,B-25-T11,2026-05-04,E-1329,,2026-05-04T12:51:52Z,2026-05-04T12:52:00Z,2026-05-04T12:52:14Z,2,27.20,card
S-104120,B-25,B-25-T10,2026-05-04,E-1330,,2026-05-04T14:33:54Z,2026-05-04T14:34:23Z,2026-05-04T14:34:36Z,23,169.17,card
S-104121,B-25,B-25-T06,2026-05-04,E-1367,,2026-05-04T15:38:15Z,2026-05-04T15:38:34Z,2026-05-04T15:38:49Z,16,127.34,card
S-104122,B-25,B-25-T07,2026-05-04,E-1391,,2026-05-04T12:01:15Z,2026-05-04T12:01:23Z,2026-05-04T12:02:01Z,1,5.88,cash
S-104123,B-25,B-25-T10,2026-05-04,E-1346,C-112232,2026-05-04T20:04:33Z,2026-05-04T20:04:41Z,2026-05-04T20:04:57Z,3,12.96,mobile
S-104124,B-25,B-25-T03,2026-05-04,E-1343,,2026-05-04T21:25:37Z,2026-05-04T21:26:04Z,2026-05-04T21:26:11Z,16,77.26,card
S-104125,B-25,B-25-T11,2026-05-04,E-1350,,2026-05-04T14:38:27Z,2026-05-04T14:38:42Z,2026-05-04T14:38:52Z,3,13.38,mobile
S-104126,B-25,B-25-T09,2026-05-04,E-1389,,2026-05-04T19:34:20Z,2026-05-04T19:34:31Z,2026-05-04T19:34:40Z,10,59.93,card
S-104127,B-25,B-25-T09,2026-05-04,E-1379,C-108275,2026-05-04T12:57:15Z,2026-05-04T12:57:44Z,2026-05-04T12:58:06Z,14,77.83,cash
S-104128,B-25,B-25-T09,2026-05-04,E-1380,C-119208,2026-05-04T07:05:19Z,2026-05-04T07:05:27Z,2026-05-04T07:05:31Z,1,8.13,card
S-104129,B-25,B-25-T04,2026-05-04,E-1379,C-106349,2026-05-04T17:02:28Z,2026-05-04T17:03:14Z,2026-05-04T17:03:27Z,21,91.91,card
S-104130,B-25,B-25-T10,2026-05-04,E-1364,,2026-05-04T13:12:41Z,2026-05-04T13:13:45Z,2026-05-04T13:13:59Z,30,146.44,mobile
S-104131,B-25,B-25-T01,2026-05-04,E-1331,C-131092,2026-05-04T17:19:19Z,2026-05-04T17:19:34Z,2026-05-04T17:20:03Z,7,94.57,cash
S-104132,B-25,B-25-T11,2026-05-04,E-1360,,2026-05-04T18:31:22Z,2026-05-04T18:31:32Z,2026-05-04T18:31:40Z,2,24.10,card
S-104133,B-25,B-25-T03,2026-05-04,E-1361,C-130011,2026-05-04T18:18:27Z,2026-05-04T18:19:24Z,2026-05-04T18:19:30Z,27,198.03,card
S-104134,B-25,B-25-T11,2026-05-04,E-1372,,2026-05-04T09:55:24Z,2026-05-04T09:55:35Z,2026-05-04T09:55:45Z,2,11.94,card
S-104135,B-25,B-25-T08,2026-05-04,E-1336,C-111170,2026-05-04T14:34:15Z,2026-05-04T14:34:37Z,2026-05-04T14:34:44Z,16,66.49,card
S-104136,B-25,B-25-T04,2026-05-04,E-1371,C-115555,2026-05-04T10:51:45Z,2026-05-04T10:51:53Z,2026-05-04T10:51:58Z,2,3.60,mobile
S-104137,B-25,B-25-T12,2026-05-04,E-1379,C-130137,2026-05-04T07:33:37Z,2026-05-04T07:36:49Z,2026-05-04T07:36:55Z,33,200.02,card
S-104138,B-25,B-25-T02,2026-05-04,E-1345,,2026-05-04T10:12:17Z,2026-05-04T10:12:37Z,2026-05-04T10:12:52Z,10,84.04,cash
S-104139,B-25,B-25-T02,2026-05-04,E-1365,C-124196,2026-05-04T20:24:42Z,2026-05-04T20:24:53Z,2026-05-04T20:25:06Z,6,24.09,card
S-104140,B-25,B-25-T12,2026-05-04,E-1391,,2026-05-04T14:02:49Z,2026-05-04T14:04:21Z,2026-05-04T14:04:33Z,21,102.14,mobile
S-104141,B-25,B-25-T11,2026-05-04,E-1366,C-134164,2026-05-04T16:21:10Z,2026-05-04T16:21:48Z,2026-05-04T16:22:02Z,6,21.03,card
S-104142,B-25,B-25-T09,2026-05-04,E-1375,C-132292,2026-05-04T20:45:47Z,2026-05-04T20:46:20Z,2026-05-04T20:46:58Z,14,32.65,cash
S-104143,B-25,B-25-T08,2026-05-04,E-1331,,2026-05-04T11:55:24Z,2026-05-04T11:55:34Z,2026-05-04T11:55:44Z,7,39.28,mobile
S-104144,B-25,B-25-T07,2026-05-04,E-1351,,2026-05-04T15:31:28Z,2026-05-04T15:31:36Z,2026-05-04T15:31:48Z,5,13.00,card
S-104145,B-25,B-25-T03,2026-05-04,E-1338,C-103252,2026-05-04T09:09:53Z,2026-05-04T09:10:38Z,2026-05-04T09:10:52Z,34,169.15,card
S-104146,B-25,B-25-T07,2026-05-04,E-1391,,2026-05-04T11:10:16Z,2026-05-04T11:10:24Z,2026-05-04T11:10:38Z,2,10.64,card
S-104147,B-25,B-25-T11,2026-05-04,E-1362,,2026-05-04T17:15:02Z,2026-05-04T17:15:38Z,2026-05-04T17:15:53Z,8,36.53,card
S-104148,B-25,B-25-T04,2026-05-04,E-1346,C-110265,2026-05-04T20:52:17Z,2026-05-04T20:52:25Z,2026-05-04T20:52:59Z,3,9.00,cash
S-104149,B-26,B-26-T01,2026-05-04,E-1418,C-109430,2026-05-04T20:09:18Z,2026-05-04T20:09:46Z,2026-05-04T20:09:56Z,23,170.26,card
S-104150,B-26,B-26-T06,2026-05-04,E-1411,,2026-05-04T11:59:26Z,2026-05-04T12:03:10Z,2026-05-04T12:03:15Z,36,190.59,card
S-104151,B-26,B-26-T04,2026-05-04,E-1418,C-114029,2026-05-04T16:12:55Z,2026-05-04T16:13:28Z,2026-05-04T16:13:44Z,20,198.31,card
S-104152,B-26,B-26-T07,2026-05-04,E-1417,,2026-05-04T20:54:51Z,2026-05-04T20:55:01Z,2026-05-04T20:55:08Z,2,82.66,card
S-104153,B-26,B-26-T02,2026-05-04,E-1405,C-125082,2026-05-04T09:43:57Z,2026-05-04T09:44:09Z,2026-05-04T09:44:23Z,8,38.72,mobile
S-104154,B-26,B-26-T03,2026-05-04,E-1419,,2026-05-04T13:31:06Z,2026-05-04T13:31:21Z,2026-05-04T13:31:30Z,11,97.96,mobile
S-104155,B-26,B-26-T02,2026-05-04,E-1396,,2026-05-04T11:37:16Z,2026-05-04T11:38:22Z,2026-05-04T11:38:36Z,42,241.25,card
S-104156,B-26,B-26-T06,2026-05-04,E-1422,,2026-05-04T14:26:30Z,2026-05-04T14:27:48Z,2026-05-04T14:27:57Z,17,92.52,card
S-104157,B-26,B-26-T01,2026-05-04,E-1405,C-114635,2026-05-04T13:31:11Z,2026-05-04T13:31:48Z,2026-05-04T13:32:28Z,16,71.55,cash
S-104158,B-26,B-26-T04,2026-05-04,E-1412,C-131625,2026-05-04T19:13:29Z,2026-05-04T19:13:52Z,2026-05-04T19:14:27Z,9,59.10,cash
S-104159,B-26,B-26-T03,2026-05-04,E-1392,,2026-05-04T07:46:54Z,2026-05-04T07:47:02Z,2026-05-04T07:47:16Z,2,15.60,mobile
S-104160,B-26,B-26-T01,2026-05-04,E-1404,C-123437,2026-05-04T10:48:51Z,2026-05-04T10:48:59Z,2026-05-04T10:49:05Z,1,12.43,card
S-104161,B-26,B-26-T06,2026-05-04,E-1415,,2026-05-04T13:12:30Z,2026-05-04T13:13:47Z,2026-05-04T13:13:55Z,15,69.16,card
S-104162,B-26,B-26-T06,2026-05-04,E-1414,,2026-05-04T21:09:44Z,2026-05-04T21:10:03Z,2026-05-04T21:10:12Z,5,44.03,mobile
S-104163,B-26,B-26-T03,2026-05-04,E-1408,,2026-05-04T16:14:44Z,2026-05-04T16:14:52Z,2026-05-04T16:15:04Z,1,13.13,card
S-104164,B-26,B-26-T04,2026-05-04,E-1397,,2026-05-04T10:31:03Z,2026-05-04T10:31:11Z,2026-05-04T10:31:18Z,1,6.90,card
S-104165,B-26,B-26-T06,2026-05-04,E-1399,,2026-05-04T11:48:59Z,2026-05-04T11:49:11Z,2026-05-04T11:49:24Z,2,4.58,card
S-104166,B-26,B-26-T03,2026-05-04,E-1401,C-115362,2026-05-04T09:17:19Z,2026-05-04T09:17:27Z,2026-05-04T09:17:56Z,2,10.32,cash
S-104167,B-26,B-26-T02,2026-05-04,E-1419,,2026-05-04T09:55:52Z,2026-05-04T09:56:00Z,2026-05-04T09:56:27Z,2,16.24,cash
S-104168,B-26,B-26-T04,2026-05-04,E-1395,C-106546,2026-05-04T16:25:52Z,2026-05-04T16:26:00Z,2026-05-04T16:26:15Z,1,8.18,mobile
S-104169,B-26,B-26-T07,2026-05-04,E-1408,,2026-05-04T16:50:52Z,2026-05-04T16:51:30Z,2026-05-04T16:51:44Z,6,52.80,card
S-104170,B-26,B-26-T04,2026-05-04,E-1395,C-134096,2026-05-04T13:17:57Z,2026-05-04T13:18:16Z,2026-05-04T13:18:25Z,12,54.51,mobile
S-104171,B-26,B-26-T03,2026-05-04,E-1404,C-141884,2026-05-04T17:26:38Z,2026-05-04T17:26:46Z,2026-05-04T17:26:56Z,2,9.64,card
S-104172,B-26,B-26-T05,2026-05-04,E-1394,,2026-05-04T18:11:51Z,2026-05-04T18:11:59Z,2026-05-04T18:12:09Z,1,20.08,mobile
S-104173,B-26,B-26-T04,2026-05-04,E-1405,,2026-05-04T13:58:02Z,2026-05-04T13:58:22Z,2026-05-04T13:58:34Z,10,47.74,mobile
S-104174,B-26,B-26-T06,2026-05-04,E-1397,C-135493,2026-05-04T07:11:33Z,2026-05-04T07:11:45Z,2026-05-04T07:11:58Z,2,4.70,card
S-104175,B-26,B-26-T01,2026-05-04,E-1419,,2026-05-04T18:25:35Z,2026-05-04T18:25:50Z,2026-05-04T18:25:54Z,8,57.61,card
S-104176,B-26,B-26-T01,2026-05-04,E-1404,,2026-05-04T11:59:30Z,2026-05-04T11:59:38Z,2026-05-04T11:59:49Z,2,19.38,card
S-104177,B-26,B-26-T06,2026-05-04,E-1396,C-126980,2026-05-04T16:46:06Z,2026-05-04T16:46:18Z,2026-05-04T16:46:33Z,2,13.48,mobile
S-104178,B-26,B-26-T01,2026-05-04,E-1394,,2026-05-04T18:45:09Z,2026-05-04T18:46:18Z,2026-05-04T18:46:24Z,29,129.47,mobile
S-104179,B-26,B-26-T04,2026-05-04,E-1411,,2026-05-04T20:40:18Z,2026-05-04T20:40:32Z,2026-05-04T20:40:43Z,11,35.08,card
S-104180,B-26,B-26-T01,2026-05-04,E-1401,C-123968,2026-05-04T15:49:17Z,2026-05-04T15:49:27Z,2026-05-04T15:49:33Z,5,40.49,card
S-104181,B-26,B-26-T03,2026-05-04,E-1401,,2026-05-04T11:58:34Z,2026-05-04T11:59:50Z,2026-05-04T12:00:12Z,34,204.67,cash
S-104182,B-26,B-26-T03,2026-05-04,E-1404,,2026-05-04T08:36:33Z,2026-05-04T08:36:41Z,2026-05-04T08:36:47Z,3,11.73,card
S-104183,B-26,B-26-T03,2026-05-04,E-1402,,2026-05-04T13:16:41Z,2026-05-04T13:16:49Z,2026-05-04T13:17:14Z,3,8.43,cash
S-104184,B-26,B-26-T02,2026-05-04,E-1414,,2026-05-04T14:52:43Z,2026-05-04T14:53:17Z,2026-05-04T14:53:30Z,22,98.35,card
S-104185,B-26,B-26-T01,2026-05-04,E-1414,C-119168,2026-05-04T08:12:46Z,2026-05-04T08:12:54Z,2026-05-04T08:13:05Z,2,6.74,mobile
S-104186,B-26,B-26-T05,2026-05-04,E-1417,,2026-05-04T20:36:44Z,2026-05-04T20:37:35Z,2026-05-04T20:37:49Z,21,107.69,mobile
S-104187,B-26,B-26-T04,2026-05-04,E-1411,,2026-05-04T07:51:54Z,2026-05-04T07:52:02Z,2026-05-04T07:52:13Z,3,106.95,mobile
S-104188,B-26,B-26-T06,2026-05-04,E-1397,,2026-05-04T12:13:11Z,2026-05-04T12:13:19Z,2026-05-04T12:13:25Z,1,6.02,card
S-104189,B-26,B-26-T04,2026-05-04,E-1405,C-115185,2026-05-04T13:28:46Z,2026-05-04T13:29:05Z,2026-05-04T13:29:10Z,9,46.06,mobile
S-104190,B-26,B-26-T06,2026-05-04,E-1416,,2026-05-04T10:32:54Z,2026-05-04T10:33:21Z,2026-05-04T10:33:26Z,5,13.74,card
S-104191,B-26,B-26-T01,2026-05-04,E-1395,,2026-05-04T08:03:36Z,2026-05-04T08:03:44Z,2026-05-04T08:04:18Z,3,5.67,cash
S-104192,B-26,B-26-T02,2026-05-04,E-1409,C-110852,2026-05-04T14:44:08Z,2026-05-04T14:44:16Z,2026-05-04T14:44:22Z,2,14.36,card
S-104193,B-26,B-26-T01,2026-05-04,E-1409,,2026-05-04T19:49:08Z,2026-05-04T19:50:28Z,2026-05-04T19:50:36Z,37,81.26,card
S-104194,B-26,B-26-T06,2026-05-04,E-1401,,2026-05-04T08:36:59Z,2026-05-04T08:37:29Z,2026-05-04T08:37:40Z,5,53.72,card
S-104195,B-26,B-26-T04,2026-05-04,E-1408,,2026-05-04T15:16:00Z,2026-05-04T15:16:08Z,2026-05-04T15:16:14Z,4,26.55,card
S-104196,B-26,B-26-T02,2026-05-04,E-1415,C-123766,2026-05-04T19:42:16Z,2026-05-04T19:42:25Z,2026-05-04T19:42:39Z,5,37.18,cash
S-104197,B-26,B-26-T06,2026-05-04,E-1416,C-102383,2026-05-04T16:40:14Z,2026-05-04T16:40:49Z,2026-05-04T16:41:02Z,9,52.84,card
S-104198,B-26,B-26-T01,2026-05-04,E-1421,,2026-05-04T09:51:34Z,2026-05-04T09:51:43Z,2026-05-04T09:51:51Z,4,19.34,mobile
S-104199,B-26,B-26-T03,2026-05-04,E-1414,,2026-05-04T14:49:33Z,2026-05-04T14:49:58Z,2026-05-04T14:50:34Z,13,81.68,cash
S-104200,B-26,B-26-T06,2026-05-04,E-1399,C-123400,2026-05-04T16:23:15Z,2026-05-04T16:23:23Z,2026-05-04T16:23:28Z,2,7.74,card
S-104201,B-26,B-26-T01,2026-05-04,E-1401,,2026-05-04T11:39:00Z,2026-05-04T11:39:08Z,2026-05-04T11:39:21Z,2,5.92,mobile
S-104202,B-26,B-26-T05,2026-05-04,E-1399,C-119759,2026-05-04T09:32:27Z,2026-05-04T09:32:40Z,2026-05-04T09:32:50Z,7,42.34,card
S-104203,B-26,B-26-T07,2026-05-04,E-1407,,2026-05-04T16:27:38Z,2026-05-04T16:28:17Z,2026-05-04T16:28:22Z,6,25.66,card
S-104204,B-26,B-26-T07,2026-05-04,E-1399,,2026-05-04T13:21:31Z,2026-05-04T13:22:06Z,2026-05-04T13:22:15Z,8,110.52,card
S-104205,B-26,B-26-T07,2026-05-04,E-1400,C-127043,2026-05-04T08:24:45Z,2026-05-04T08:26:02Z,2026-05-04T08:26:17Z,17,125.42,card
S-104206,B-26,B-26-T04,2026-05-04,E-1411,C-106001,2026-05-04T14:42:09Z,2026-05-04T14:42:21Z,2026-05-04T14:42:35Z,6,19.86,card
S-104207,B-26,B-26-T02,2026-05-04,E-1414,,2026-05-04T18:48:56Z,2026-05-04T18:49:24Z,2026-05-04T18:49:29Z,20,87.12,card
S-104208,B-26,B-26-T03,2026-05-04,E-1409,C-127950,2026-05-04T18:21:38Z,2026-05-04T18:22:18Z,2026-05-04T18:22:32Z,22,175.68,cash
S-104209,B-26,B-26-T02,2026-05-04,E-1415,C-127667,2026-05-04T20:53:55Z,2026-05-04T20:54:03Z,2026-05-04T20:54:21Z,2,1.20,cash
S-104210,B-26,B-26-T03,2026-05-04,E-1403,,2026-05-04T12:21:06Z,2026-05-04T12:21:14Z,2026-05-04T12:21:23Z,2,17.64,card
S-104211,B-26,B-26-T02,2026-05-04,E-1419,C-138268,2026-05-04T13:45:14Z,2026-05-04T13:45:29Z,2026-05-04T13:45:34Z,10,35.64,mobile
S-104212,B-26,B-26-T06,2026-05-04,E-1418,,2026-05-04T19:48:02Z,2026-05-04T19:51:36Z,2026-05-04T19:51:44Z,37,164.12,mobile
S-104213,B-26,B-26-T04,2026-05-04,E-1414,,2026-05-04T07:57:27Z,2026-05-04T07:57:36Z,2026-05-04T07:57:46Z,5,14.75,mobile
S-104214,B-26,B-26-T06,2026-05-04,E-1402,C-109878,2026-05-04T09:15:37Z,2026-05-04T09:15:51Z,2026-05-04T09:16:00Z,3,20.97,card
S-104215,B-26,B-26-T04,2026-05-04,E-1415,,2026-05-04T11:58:46Z,2026-05-04T11:59:37Z,2026-05-04T11:59:51Z,30,129.94,card
S-104216,B-26,B-26-T05,2026-05-04,E-1418,,2026-05-04T16:21:09Z,2026-05-04T16:21:17Z,2026-05-04T16:21:33Z,3,19.53,cash
S-104217,B-26,B-26-T06,2026-05-04,E-1405,C-124854,2026-05-04T09:04:08Z,2026-05-04T09:05:11Z,2026-05-04T09:05:20Z,18,60.62,card
S-104218,B-26,B-26-T02,2026-05-04,E-1401,C-129811,2026-05-04T14:56:15Z,2026-05-04T14:56:23Z,2026-05-04T14:56:30Z,1,4.00,card
S-104219,B-26,B-26-T02,2026-05-04,E-1397,,2026-05-04T12:11:35Z,2026-05-04T12:11:43Z,2026-05-04T12:11:56Z,2,15.34,cash
S-104220,B-26,B-26-T02,2026-05-04,E-1394,,2026-05-04T12:47:19Z,2026-05-04T12:47:38Z,2026-05-04T12:47:50Z,13,40.32,card
S-104221,B-26,B-26-T06,2026-05-04,E-1404,,2026-05-04T14:35:49Z,2026-05-04T14:36:03Z,2026-05-04T14:36:13Z,3,21.45,card
S-104222,B-26,B-26-T05,2026-05-04,E-1422,,2026-05-04T12:06:12Z,2026-05-04T12:06:38Z,2026-05-04T12:06:52Z,20,99.58,card
S-104223,B-26,B-26-T01,2026-05-04,E-1410,,2026-05-04T12:33:07Z,2026-05-04T12:33:22Z,2026-05-04T12:33:43Z,7,17.06,cash
S-104224,B-26,B-26-T07,2026-05-04,E-1402,C-129112,2026-05-04T07:12:33Z,2026-05-04T07:12:43Z,2026-05-04T07:12:57Z,2,6.30,card
S-104225,B-26,B-26-T05,2026-05-04,E-1416,,2026-05-04T20:04:46Z,2026-05-04T20:04:54Z,2026-05-04T20:05:10Z,3,16.80,card
S-104226,B-26,B-26-T05,2026-05-04,E-1422,,2026-05-04T12:32:04Z,2026-05-04T12:32:12Z,2026-05-04T12:32:23Z,3,15.78,mobile
S-104227,B-26,B-26-T02,2026-05-04,E-1397,,2026-05-04T20:53:46Z,2026-05-04T20:53:54Z,2026-05-04T20:54:06Z,3,6.21,card
S-104228,B-26,B-26-T02,2026-05-04,E-1400,,2026-05-04T13:05:17Z,2026-05-04T13:05:25Z,2026-05-04T13:05:34Z,2,21.02,mobile
S-104229,B-26,B-26-T02,2026-05-04,E-1404,,2026-05-04T10:46:55Z,2026-05-04T10:47:06Z,2026-05-04T10:47:18Z,9,28.11,card
